loss,mae,val_loss,val_mae,lr
9.400650978088379,2.239483594894409,7.616875171661377,2.006838083267212,0.001
7.700515270233154,2.0522055625915527,6.605894565582275,1.8805396556854248,0.001
6.935956001281738,1.9526851177215576,6.213594436645508,1.8218275308609009,0.001
6.470961570739746,1.8789817094802856,5.8369269371032715,1.7560607194900513,0.001
6.254212379455566,1.8425225019454956,5.646123886108398,1.714121699333191,0.001
6.079830169677734,1.809036374092102,5.389942169189453,1.6472896337509155,0.001
5.888564109802246,1.773344874382019,5.38670015335083,1.647436261177063,0.001
5.776605129241943,1.7542834281921387,5.260320663452148,1.6281275749206543,0.001
5.646080493927002,1.7297953367233276,4.97290563583374,1.553078293800354,0.001
5.544604778289795,1.7091491222381592,5.0240864753723145,1.5745850801467896,0.001
5.4356689453125,1.6876188516616821,4.791123867034912,1.5220699310302734,0.001
5.337425231933594,1.6717188358306885,4.893897533416748,1.5601850748062134,0.001
5.27334451675415,1.660227656364441,4.620173931121826,1.4926626682281494,0.001
5.1996026039123535,1.6483063697814941,4.6560797691345215,1.5014443397521973,0.001
5.16717004776001,1.6469721794128418,4.6791205406188965,1.515296220779419,0.001
5.111669063568115,1.636768102645874,4.699854850769043,1.5371514558792114,0.001
5.1052632331848145,1.6380130052566528,4.768287181854248,1.5315272808074951,0.001
5.073542594909668,1.6331130266189575,4.728043079376221,1.5193856954574585,0.001
5.030525207519531,1.6247248649597168,4.6241984367370605,1.5101227760314941,0.001
5.018144607543945,1.6234235763549805,4.546078681945801,1.5195335149765015,0.001
4.985815525054932,1.6175814867019653,4.517392635345459,1.488490104675293,0.001
4.980721473693848,1.6163665056228638,4.575046539306641,1.5230728387832642,0.001
4.944881916046143,1.6123080253601074,4.525203227996826,1.4920017719268799,0.001
4.944314002990723,1.6099879741668701,4.482555389404297,1.4823753833770752,0.001
4.890768527984619,1.598342776298523,4.504300117492676,1.4878243207931519,0.001
4.875274658203125,1.595234751701355,4.350454807281494,1.4439280033111572,0.001
4.880895614624023,1.5952166318893433,4.418325901031494,1.4712426662445068,0.001
4.840165138244629,1.5920346975326538,4.462435722351074,1.5065628290176392,0.001
4.845554828643799,1.5929063558578491,4.475534439086914,1.4909343719482422,0.001
4.83173942565918,1.5905524492263794,4.380898952484131,1.4655492305755615,0.001
4.825235366821289,1.590143084526062,4.338371276855469,1.4503588676452637,0.001
4.784618854522705,1.5803418159484863,4.393559455871582,1.4738502502441406,0.001
4.797735691070557,1.5814743041992188,4.3563551902771,1.458911418914795,0.001
4.795800685882568,1.5798895359039307,4.381379127502441,1.4774094820022583,0.001
4.762266635894775,1.5744249820709229,4.39459753036499,1.4767863750457764,0.001
4.771812915802002,1.5770952701568604,4.421959400177002,1.4815449714660645,0.001
4.7536211013793945,1.5742640495300293,4.383328437805176,1.4849107265472412,0.001
4.777313709259033,1.5799055099487305,4.406439781188965,1.4882599115371704,0.001
4.733778953552246,1.5669019222259521,4.306178569793701,1.4622787237167358,0.001
4.705265522003174,1.5625128746032715,4.339145660400391,1.4500091075897217,0.001
4.72843599319458,1.5669664144515991,4.378051280975342,1.497763991355896,0.001
4.727236747741699,1.5657466650009155,4.327756881713867,1.4627653360366821,0.001
4.701614856719971,1.5622220039367676,4.432018280029297,1.4944868087768555,0.001
4.712679862976074,1.565460205078125,4.266734600067139,1.4469202756881714,0.001
4.680245876312256,1.5603246688842773,4.343056678771973,1.4742521047592163,0.001
4.699910640716553,1.5631989240646362,4.354423999786377,1.4714018106460571,0.001
4.6879987716674805,1.5609338283538818,4.391104698181152,1.4819446802139282,0.001
4.667759895324707,1.5567249059677124,4.3648295402526855,1.4856460094451904,0.001
4.689833164215088,1.5600935220718384,4.333710670471191,1.4710420370101929,0.001
4.661688804626465,1.5525810718536377,4.33413553237915,1.4635010957717896,0.001
4.674490451812744,1.5582325458526611,4.345117568969727,1.4741944074630737,0.001
4.660455703735352,1.5546669960021973,4.248134136199951,1.4423831701278687,0.001
4.637300968170166,1.550709843635559,4.3421549797058105,1.4759132862091064,0.001
4.672805309295654,1.555400013923645,4.284057140350342,1.4545553922653198,0.001
4.651390552520752,1.5519304275512695,4.356713771820068,1.4671951532363892,0.001
4.665328502655029,1.5566620826721191,4.299750804901123,1.459783673286438,0.001
4.633474349975586,1.5494475364685059,4.333442211151123,1.4843755960464478,0.001
4.653789520263672,1.5536755323410034,4.348094463348389,1.4947197437286377,0.001
4.631163120269775,1.5497901439666748,4.355362415313721,1.4713319540023804,0.001
4.6135101318359375,1.543312668800354,4.2676591873168945,1.4412647485733032,0.001
4.622856616973877,1.543175458908081,4.2384185791015625,1.4376064538955688,0.001
4.614811897277832,1.5419129133224487,4.309696197509766,1.4670159816741943,0.001
4.618155002593994,1.5431268215179443,4.204806804656982,1.428114652633667,0.001
4.622138023376465,1.5425060987472534,4.246120452880859,1.4340498447418213,0.001
4.608649730682373,1.543408751487732,4.329157829284668,1.4871829748153687,0.001
4.59026575088501,1.538757562637329,4.195436000823975,1.4274154901504517,0.001
4.581394195556641,1.5373550653457642,4.24288272857666,1.4482563734054565,0.001
4.598062992095947,1.5419241189956665,4.263745307922363,1.4526976346969604,0.001
4.594216346740723,1.5386509895324707,4.2287211418151855,1.4503093957901,0.001
4.57198429107666,1.532911777496338,4.1613569259643555,1.417252540588379,0.001
4.571282863616943,1.5303473472595215,4.2017316818237305,1.4323997497558594,0.001
4.5679755210876465,1.530824065208435,4.11437463760376,1.4109139442443848,0.001
4.561885833740234,1.5315696001052856,4.173260688781738,1.4355616569519043,0.001
4.557292461395264,1.5302770137786865,4.131560325622559,1.413313865661621,0.001
4.531550884246826,1.524477243423462,4.129662036895752,1.4224001169204712,0.001
4.524418354034424,1.5195280313491821,4.144237041473389,1.4233217239379883,0.001
4.547781944274902,1.5276635885238647,4.111339092254639,1.4104397296905518,0.001
4.506204128265381,1.5187987089157104,4.201459884643555,1.436795949935913,0.001
4.485191822052002,1.5130327939987183,4.161288738250732,1.4188718795776367,0.001
4.501555442810059,1.5145492553710938,4.1578369140625,1.4309101104736328,0.001
4.498640060424805,1.517682671546936,4.20285701751709,1.439782977104187,0.001
4.503399848937988,1.5156291723251343,4.212188243865967,1.4466440677642822,0.001
4.508947372436523,1.515802025794983,4.199416637420654,1.436036229133606,0.001
4.466567516326904,1.5088211297988892,4.128302097320557,1.4169328212738037,0.001
4.517497539520264,1.5190420150756836,4.125417709350586,1.4090029001235962,0.001
4.482250690460205,1.5105117559432983,4.155918121337891,1.4181370735168457,0.001
