loss,a_1,a_2,b_1,b_2,d_1,d_2,n,prom_per,val_loss,val_a_1,val_a_2,val_b_1,val_b_2,val_d_1,val_d_2,val_n,val_prom_per,lr
1.4688564538955688,52.15323257446289,49.0577278137207,43.018550872802734,43.618553161621094,35.44584655761719,35.5651741027832,75.63284301757812,47.78452682495117,1.2356514930725098,49.00111389160156,44.800174713134766,35.85470962524414,32.55165100097656,33.493675231933594,26.193988800048828,69.2716293334961,41.59529113769531,0.001
1.436154842376709,51.56352615356445,48.61896896362305,42.72898483276367,42.5684700012207,34.8778190612793,35.12643814086914,75.95117950439453,47.34788131713867,1.1504765748977661,45.28668975830078,45.18989562988281,35.70280838012695,36.56657791137695,26.56356430053711,25.80860137939453,70.58336639404297,40.81449890136719,0.001
1.394021987915039,50.28893280029297,48.49220275878906,41.625022888183594,41.87514114379883,34.18912124633789,35.06459045410156,76.68280792236328,46.88827133178711,1.1452443599700928,44.52544021606445,47.279502868652344,36.30082321166992,31.016420364379883,24.174484252929688,27.485031127929688,70.57795715332031,40.19424819946289,0.001
1.3987427949905396,49.902076721191406,48.97616195678711,41.65155029296875,42.305076599121094,34.462852478027344,34.40654754638672,76.75863647460938,46.92327117919922,1.1631975173950195,44.88518524169922,43.14679718017578,36.376564025878906,39.73365783691406,26.170066833496094,27.340768814086914,69.66818237304688,41.045894622802734,0.001
1.392601728439331,50.059547424316406,48.240657806396484,40.904624938964844,42.164710998535156,34.0680046081543,34.86522674560547,76.59407043457031,46.699520111083984,1.1475260257720947,46.36661148071289,44.86711883544922,36.81329345703125,33.885597229003906,27.89096450805664,25.776988983154297,73.68217468261719,41.32611846923828,0.001
1.3759702444076538,48.877342224121094,48.273460388183594,40.93805694580078,41.367862701416016,33.926429748535156,34.84419250488281,77.28150939941406,46.501251220703125,1.1425068378448486,43.0108642578125,42.4384880065918,32.07197952270508,38.31059646606445,27.81110382080078,30.001628875732422,72.37406158447266,40.85980987548828,0.001
1.3450506925582886,49.12814712524414,47.76194763183594,40.46751403808594,41.3759765625,33.5775260925293,34.079708099365234,76.96788024902344,46.194095611572266,1.0795719623565674,42.0898323059082,42.72975540161133,32.1241340637207,35.346168518066406,28.801984786987305,25.433202743530273,70.99188995361328,39.645294189453125,0.001
1.356204628944397,49.310909271240234,48.23207092285156,40.874061584472656,41.2639274597168,33.980525970458984,33.916961669921875,76.89727020263672,46.35365676879883,1.1610888242721558,42.672603607177734,45.06951141357422,34.06039810180664,36.09904861450195,27.655763626098633,30.366228103637695,71.94971466064453,41.12477493286133,0.001
1.3528345823287964,48.971561431884766,48.18289566040039,40.57171630859375,41.49916458129883,33.95304870605469,34.38106155395508,76.99140930175781,46.36440658569336,1.1222732067108154,42.54267501831055,43.748836517333984,38.43582534790039,33.278690338134766,24.373075485229492,26.96673011779785,70.60945892333984,39.99360275268555,0.001
1.3465018272399902,49.0272331237793,47.92890167236328,40.2161979675293,40.94755172729492,33.49279022216797,34.09130859375,77.2709732055664,46.139320373535156,1.056593656539917,42.11753845214844,42.03108215332031,37.427101135253906,31.21780014038086,24.784887313842773,29.006149291992188,71.34550476074219,39.70429992675781,0.001
1.3274818658828735,48.41960525512695,47.70261764526367,39.93169021606445,40.41596603393555,33.595458984375,33.787445068359375,76.95171356201172,45.82920455932617,1.068108320236206,43.26168441772461,47.414981842041016,31.184541702270508,30.978649139404297,27.367633819580078,26.175945281982422,72.75961303710938,39.87758255004883,0.001
1.3000264167785645,47.598453521728516,47.505523681640625,39.635986328125,40.34994888305664,33.30915069580078,33.477046966552734,77.46722412109375,45.62047576904297,1.0758473873138428,44.124305725097656,43.01665115356445,35.1797981262207,31.43344497680664,27.165552139282227,27.277324676513672,70.7252426147461,39.8460578918457,0.001
1.3199654817581177,48.58015060424805,47.677940368652344,39.54351043701172,40.8355827331543,33.07349395751953,33.525428771972656,77.76466369628906,45.85723876953125,1.0205169916152954,41.453033447265625,43.77156066894531,31.94707679748535,34.26800537109375,24.330345153808594,26.140422821044922,71.93769836425781,39.12114334106445,0.001
1.296085000038147,48.051753997802734,47.168575286865234,39.50701904296875,40.361488342285156,33.32931137084961,33.00160598754883,77.38707733154297,45.54384994506836,1.0552771091461182,41.09645080566406,47.008934020996094,33.55158615112305,29.767688751220703,24.457674026489258,27.919822692871094,73.6408462524414,39.63471603393555,0.001
1.3065999746322632,48.382049560546875,47.81214904785156,39.08353042602539,40.265235900878906,33.455726623535156,33.21299743652344,77.2910385131836,45.643245697021484,1.0844312906265259,40.41115951538086,41.8563232421875,35.73558807373047,37.965492248535156,25.4309139251709,28.7208194732666,72.18611145019531,40.32948303222656,0.001
1.308208703994751,48.384376525878906,47.76435852050781,39.43156433105469,40.578338623046875,33.0949592590332,33.175819396972656,77.75863647460938,45.741146087646484,1.0082536935806274,40.070613861083984,44.92569351196289,32.80208969116211,30.610761642456055,24.680620193481445,24.910993576049805,71.89097595214844,38.55595779418945,0.001
1.2930513620376587,48.05596923828125,47.418399810791016,38.7616081237793,40.09938430786133,32.95507049560547,33.083274841308594,77.5065689086914,45.4114875793457,0.9828604459762573,41.38322830200195,42.29117202758789,31.480478286743164,30.303003311157227,24.035524368286133,25.217313766479492,71.85912322998047,38.081390380859375,0.001
1.277162790298462,47.46276092529297,47.41119384765625,39.13193893432617,39.78166961669922,32.34016418457031,32.87723922729492,78.0980224609375,45.300392150878906,1.0020323991775513,43.03480911254883,41.850765228271484,31.393455505371094,30.10821533203125,24.490720748901367,26.2392635345459,71.2705078125,38.34110641479492,0.001
1.2928099632263184,48.14014434814453,47.23991012573242,39.094486236572266,40.31059265136719,33.348243713378906,33.2141227722168,77.08058166503906,45.489742279052734,1.091920018196106,39.9027214050293,43.27763748168945,37.0103759765625,32.05415344238281,32.55741882324219,26.267475128173828,71.34569549560547,40.34506607055664,0.001
1.275289535522461,47.62362289428711,46.8643798828125,38.7924919128418,39.73638916015625,32.601444244384766,32.496097564697266,77.29017639160156,45.057804107666016,1.0182489156723022,40.15667724609375,41.45648956298828,32.866207122802734,29.945751190185547,28.216598510742188,27.56304931640625,71.38636779785156,38.79874038696289,0.001
1.2696985006332397,47.65420913696289,47.081695556640625,38.513511657714844,39.976951599121094,32.46442794799805,32.47593688964844,77.80104064941406,45.13825988769531,1.0315951108932495,42.469078063964844,41.906673431396484,36.90874481201172,33.48774337768555,23.605224609375,26.091838836669922,70.69038391113281,39.308528900146484,0.001
1.2802903652191162,47.967811584472656,47.00373840332031,38.68928909301758,39.951778411865234,33.09293746948242,32.361778259277344,77.77251434326172,45.26285934448242,1.066035509109497,41.545772552490234,43.7717170715332,31.73065757751465,33.757110595703125,25.258895874023438,32.25474166870117,72.58625793457031,40.129310607910156,0.001
1.2579803466796875,47.59590530395508,46.262596130371094,38.659603118896484,39.39694595336914,32.45621871948242,32.3661003112793,77.8275146484375,44.93785095214844,0.9773675203323364,39.5131950378418,42.254661560058594,31.106698989868164,28.693021774291992,24.82408905029297,29.913314819335938,72.43443298339844,38.391334533691406,0.001
1.260435938835144,47.77375411987305,47.08009338378906,38.42021942138672,39.6624755859375,33.04365921020508,32.082950592041016,76.9623031616211,45.00362014770508,1.0315496921539307,39.82038497924805,44.837467193603516,34.84457778930664,34.00614929199219,25.2186279296875,25.478578567504883,71.15597534179688,39.33739471435547,0.001
1.2585139274597168,47.566429138183594,46.99407196044922,38.019744873046875,39.82656478881836,32.38258743286133,32.33806228637695,77.84030151367188,44.995391845703125,1.0463532209396362,39.593055725097656,45.7037353515625,32.734840393066406,33.41118240356445,26.381258010864258,28.018491744995117,71.7840347290039,39.66094207763672,0.001
1.2708373069763184,47.39358139038086,47.46934127807617,37.935543060302734,39.531681060791016,32.55913162231445,32.73951721191406,77.091064453125,44.9599609375,1.0422444343566895,40.9014778137207,43.910301208496094,36.07131576538086,29.5721492767334,28.625499725341797,23.787334442138672,72.85615539550781,39.38917922973633,0.001
1.2538414001464844,47.49431228637695,47.17118453979492,38.19466018676758,39.68344497680664,32.44978332519531,32.254669189453125,77.3880386352539,44.9480094909668,0.9742847084999084,40.496158599853516,40.79624938964844,29.941513061523438,30.871877670288086,25.510482788085938,28.653573989868164,71.40789031982422,38.239688873291016,0.001
1.2504172325134277,47.2703857421875,47.012107849121094,38.202022552490234,39.81148910522461,31.8709774017334,32.45752716064453,77.47590637207031,44.87151336669922,1.0199716091156006,39.5439338684082,42.07062530517578,31.81277084350586,36.49333953857422,26.709449768066406,29.696821212768555,70.95719146728516,39.612037658691406,0.001
1.2463597059249878,47.10069274902344,46.57001876831055,38.13895797729492,39.63569641113281,32.08206558227539,32.391693115234375,77.55327606201172,44.781776428222656,1.0091893672943115,38.93413162231445,44.983680725097656,31.742717742919922,29.48099136352539,26.371505737304688,29.40007781982422,72.25172424316406,39.0235481262207,0.001
1.2279006242752075,46.87526321411133,46.72647476196289,37.92803192138672,39.263343811035156,31.91675567626953,31.972076416015625,77.56639862060547,44.606895446777344,0.9755617380142212,39.5497932434082,41.779396057128906,31.933439254760742,31.738393783569336,24.116416931152344,27.726526260375977,71.84262084960938,38.383785247802734,0.001
1.2543939352035522,47.45051193237305,47.2145881652832,38.29400634765625,39.17609786987305,31.783275604248047,31.936729431152344,77.49105834960938,44.76375961303711,1.0468543767929077,40.363525390625,45.43183135986328,37.643314361572266,32.36775207519531,27.558212280273438,25.407455444335938,71.41067504882812,40.0261116027832,0.001
1.2410694360733032,47.345706939697266,46.80431365966797,37.89653015136719,39.25474166870117,32.13663101196289,31.900667190551758,77.51396942138672,44.693241119384766,0.9948341846466064,39.884010314941406,43.386756896972656,35.40511703491211,32.90510559082031,24.966907501220703,28.599821090698242,72.7243881225586,39.69600296020508,0.001
1.214156985282898,46.861167907714844,46.479339599609375,37.52272033691406,38.738670349121094,31.493417739868164,31.539419174194336,77.48970031738281,44.30349349975586,0.9760304689407349,39.92754364013672,42.913299560546875,31.49555015563965,30.260276794433594,24.75701141357422,26.007200241088867,72.2577133178711,38.231239318847656,0.001
1.2368751764297485,47.35905838012695,47.08714294433594,38.301273345947266,39.11569595336914,31.790781021118164,32.37754821777344,77.05076599121094,44.72605895996094,1.1872303485870361,45.690704345703125,47.792930603027344,34.748374938964844,31.102067947387695,28.015666961669922,30.20435333251953,73.74971008300781,41.614830017089844,0.001
1.2348133325576782,47.11695861816406,46.67955017089844,38.100669860839844,39.094913482666016,31.919052124023438,32.226165771484375,77.38866424560547,44.64656066894531,0.9372437596321106,40.532073974609375,44.453330993652344,31.285825729370117,29.387168884277344,23.446735382080078,24.601600646972656,70.45515441894531,37.7374153137207,0.001
1.217084527015686,47.070316314697266,46.9507942199707,37.6788330078125,38.84943771362305,31.595836639404297,31.503904342651367,76.99488067626953,44.377681732177734,1.0164475440979004,41.820045471191406,40.89506149291992,31.992752075195312,28.626842498779297,30.373096466064453,27.355932235717773,71.23580932617188,38.899932861328125,0.001
1.2366355657577515,47.534423828125,46.12440490722656,38.216373443603516,39.0215950012207,32.165199279785156,31.83901023864746,76.69235229492188,44.51333999633789,0.9585689306259155,38.892459869384766,41.49021911621094,31.844680786132812,31.935277938842773,26.444934844970703,25.82918930053711,71.26757049560547,38.24348831176758,0.001
1.2176138162612915,46.763832092285156,47.078514099121094,37.14705276489258,39.01207733154297,31.66678237915039,31.876996994018555,77.30860900878906,44.40768814086914,0.9801647067070007,39.581729888916016,47.330177307128906,30.61444091796875,32.33577346801758,25.241920471191406,25.0617618560791,71.14995574951172,38.759395599365234,0.001
1.2207664251327515,46.52676773071289,46.6044807434082,37.924041748046875,38.95588302612305,31.56089210510254,32.164093017578125,77.22661590576172,44.42325210571289,0.9864004850387573,40.09733581542969,41.22732925415039,33.39272689819336,30.91681671142578,28.357633590698242,26.305130004882812,71.84232330322266,38.87705612182617,0.001
1.21912682056427,46.783687591552734,46.62810516357422,38.03221130371094,38.766197204589844,31.60869789123535,31.549684524536133,77.23987579345703,44.37262725830078,1.0435680150985718,41.664161682128906,41.749351501464844,33.131126403808594,35.85458755493164,23.637178421020508,27.100996017456055,71.1398696899414,39.18247604370117,0.001
1.226863145828247,46.71681213378906,46.66133499145508,37.571533203125,38.43659591674805,32.2358283996582,31.962209701538086,76.54124450683594,44.303653717041016,0.9673237800598145,38.9763298034668,40.90241241455078,36.93458938598633,30.278675079345703,26.424497604370117,26.093698501586914,71.78045654296875,38.77009201049805,0.001
1.1965317726135254,46.484466552734375,46.68665313720703,37.53214645385742,38.408111572265625,31.13606834411621,31.452606201171875,76.99625396728516,44.09946060180664,1.0141395330429077,39.292236328125,42.772621154785156,31.345426559448242,32.41240310668945,26.447986602783203,28.652324676513672,70.4809341430664,38.77200698852539,0.001
1.2143301963806152,46.687705993652344,46.953800201416016,38.02198791503906,38.85038757324219,31.637134552001953,31.55946159362793,76.72189331054688,44.347469329833984,0.9663823246955872,37.17405700683594,41.68510818481445,30.603408813476562,35.85199737548828,26.658714294433594,26.166702270507812,71.2200927734375,38.47999572753906,0.001
1.1977534294128418,46.8428955078125,46.65645217895508,37.12968063354492,38.47168731689453,31.545984268188477,31.26548194885254,76.80807495117188,44.10288619995117,0.9687421917915344,38.297760009765625,47.665802001953125,31.042198181152344,28.6502685546875,27.112844467163086,24.872629165649414,72.83963012695312,38.640167236328125,0.001
1.2057645320892334,46.37601852416992,46.66181182861328,37.48779296875,38.81224822998047,31.584407806396484,31.634138107299805,76.75273132324219,44.18701171875,0.9171168804168701,38.45635986328125,41.17314147949219,30.641403198242188,27.821245193481445,25.855510711669922,26.566665649414062,72.11698913574219,37.518760681152344,0.001
1.219325065612793,46.72551345825195,46.474365234375,38.25847244262695,39.01667785644531,32.11911392211914,32.207820892333984,76.3901138305664,44.45602035522461,0.9232174754142761,37.8993034362793,42.3811149597168,31.85702133178711,28.512636184692383,25.255451202392578,25.863012313842773,71.7694320678711,37.64828109741211,0.001
1.1919265985488892,45.97388458251953,46.53414535522461,37.72920227050781,38.69507598876953,31.4598331451416,31.23432731628418,76.39350128173828,44.00285339355469,1.0127924680709839,38.955440521240234,44.2774658203125,31.699813842773438,32.611289978027344,25.25835609436035,29.32598114013672,72.652099609375,39.25435256958008,0.001
1.217458963394165,46.897422790527344,47.11819839477539,37.86423873901367,39.070308685302734,31.8328914642334,32.018985748291016,76.33501434326172,44.44816207885742,0.9936551451683044,41.266746520996094,46.26520538330078,31.198217391967773,29.419736862182617,24.614791870117188,26.977529525756836,72.13389587402344,38.83945846557617,0.001
1.2101417779922485,46.47590637207031,46.95683670043945,37.584659576416016,39.100341796875,31.81053924560547,31.71367835998535,76.43666076660156,44.29694747924805,0.9798976182937622,41.702457427978516,42.69623565673828,32.01118850708008,31.683940887451172,27.143566131591797,27.413129806518555,71.45931243896484,39.158531188964844,0.001
1.2033430337905884,46.87662887573242,46.12482452392578,38.21881866455078,38.835235595703125,31.487070083618164,31.434846878051758,76.51248168945312,44.212852478027344,0.9852052927017212,38.13738250732422,46.01615905761719,30.327651977539062,32.09020233154297,28.561656951904297,25.387372970581055,71.3572998046875,38.83968734741211,0.001
1.1915168762207031,46.48207473754883,46.01136016845703,37.724430084228516,38.73775863647461,31.15896987915039,31.433664321899414,76.27580261230469,43.97482681274414,1.0126653909683228,43.30791091918945,45.80023956298828,31.166027069091797,30.349346160888672,25.07642364501953,25.387495040893555,71.52518463134766,38.944664001464844,0.001
1.1985478401184082,46.705806732177734,46.31900405883789,37.64342498779297,38.6773567199707,31.831464767456055,31.591840744018555,76.5973892211914,44.195159912109375,0.9897751212120056,39.08223342895508,45.48432540893555,30.531213760375977,31.2420597076416,29.055906295776367,26.2514591217041,71.95079040527344,39.085426330566406,0.001
1.1963649988174438,46.3612174987793,46.267250061035156,37.75670623779297,38.682098388671875,31.552518844604492,31.28228759765625,76.50125885009766,44.05760192871094,0.9476916790008545,38.83327102661133,42.19240188598633,31.233776092529297,29.185461044311523,28.665077209472656,24.369464874267578,71.6145248413086,38.013431549072266,0.001
1.2066177129745483,46.71137619018555,46.49162673950195,38.22755813598633,38.89539337158203,31.843135833740234,31.709609985351562,76.04065704345703,44.27420425415039,0.9168491363525391,39.25309753417969,41.19206619262695,29.589073181152344,30.478670120239258,25.38178062438965,25.519758224487305,71.44035339355469,37.550682067871094,0.001
1.1778837442398071,46.266944885253906,46.00685119628906,37.33776092529297,38.37253952026367,31.02497673034668,31.675304412841797,75.75566101074219,43.77715301513672,0.985792875289917,39.030860900878906,44.8287353515625,33.08550262451172,35.910240173339844,25.188459396362305,25.039222717285156,71.71463012695312,39.2568244934082,0.001
1.1754426956176758,46.363040924072266,46.1941032409668,37.63719177246094,38.709144592285156,31.43202018737793,31.334604263305664,75.83229064941406,43.928916931152344,1.055186152458191,46.83551788330078,41.404056549072266,33.669334411621094,36.77778625488281,26.522294998168945,26.406591415405273,71.81897735595703,40.490631103515625,0.001
1.2131717205047607,46.98319625854492,46.754512786865234,38.322975158691406,39.257286071777344,32.02991485595703,31.759885787963867,75.30467987060547,44.34462356567383,0.9430985450744629,38.719825744628906,41.749210357666016,35.399410247802734,30.461938858032227,25.31999969482422,25.292865753173828,71.4748764038086,38.345458984375,0.001
1.173930048942566,46.71491622924805,45.77389144897461,37.51021194458008,38.251914978027344,31.322790145874023,31.451417922973633,75.37376403808594,43.7712516784668,1.0223381519317627,45.521602630615234,45.034080505371094,35.23276901245117,30.764001846313477,25.734846115112305,29.0870361328125,70.32920837402344,40.24336624145508,0.001
1.1923748254776,46.492835998535156,46.33642578125,38.14260482788086,38.63134765625,31.47888946533203,31.359037399291992,75.09615325927734,43.93390655517578,0.9420358538627625,37.9035758972168,46.80594253540039,32.563209533691406,29.935096740722656,26.555543899536133,25.06097984313965,70.16002655029297,38.42634582519531,0.001
1.1806461811065674,46.85597229003906,46.307186126708984,37.81620788574219,38.37998962402344,31.022348403930664,31.331010818481445,74.96516418457031,43.811119079589844,1.0532509088516235,40.15457534790039,42.7614860534668,31.516813278198242,35.831153869628906,27.168476104736328,32.427425384521484,69.28762817382812,39.878231048583984,0.001
1.1643824577331543,46.51664733886719,46.46040344238281,37.2094612121582,38.297821044921875,30.709745407104492,31.34098243713379,74.48201751708984,43.573848724365234,0.9382561445236206,39.303916931152344,43.251617431640625,29.758766174316406,30.79724884033203,26.168344497680664,26.123008728027344,67.7984848022461,37.600196838378906,0.001
1.1939705610275269,47.42683410644531,46.34891128540039,37.91987991333008,39.246253967285156,31.47024917602539,31.709272384643555,73.62117767333984,43.96322250366211,0.9475337266921997,39.979400634765625,42.88740539550781,32.46510314941406,28.81766128540039,24.766584396362305,26.338794708251953,69.6496810913086,37.8435173034668,0.001
1.1792715787887573,46.77732849121094,46.569374084472656,37.565608978271484,38.70236587524414,31.59986114501953,31.521835327148438,73.0673828125,43.68625259399414,0.9326710104942322,39.90174865722656,39.65205001831055,32.27461242675781,31.069589614868164,26.754709243774414,26.65994644165039,65.21369934082031,37.36090850830078,0.001
1.1693803071975708,47.646156311035156,46.02360534667969,37.68306350708008,38.79077911376953,31.116548538208008,31.155311584472656,70.31546020507812,43.24730682373047,0.9511937499046326,44.250789642333984,41.219451904296875,30.84347915649414,30.190309524536133,28.677099227905273,26.138185501098633,64.59955596923828,37.9884147644043,0.001
1.1520556211471558,46.90412521362305,45.5901985168457,37.99272918701172,38.61497497558594,30.82583236694336,31.099483489990234,69.15557098388672,42.883277893066406,0.8777766227722168,38.0040283203125,39.816139221191406,34.08941650390625,29.966045379638672,25.9200382232666,27.887296676635742,61.78388595581055,36.78097915649414,0.001
1.1583036184310913,47.16002655029297,45.56782150268555,38.00519943237305,38.3973274230957,31.554555892944336,31.018041610717773,68.0617446899414,42.82353973388672,0.8745273351669312,38.39813232421875,40.5712776184082,30.290010452270508,31.658428192138672,26.034677505493164,25.48871421813965,59.216392517089844,35.951080322265625,0.001
1.1623070240020752,47.74141311645508,45.99795150756836,37.40938949584961,38.77886199951172,30.998741149902344,30.986038208007812,67.43489074707031,42.76389694213867,0.881079912185669,38.23857879638672,40.1806526184082,31.895761489868164,28.191390991210938,28.93291664123535,26.208372116088867,58.1676139831543,35.9736213684082,0.001
1.166155457496643,47.1766471862793,46.10041809082031,37.96149444580078,38.71278762817383,31.482887268066406,31.458213806152344,66.81266021728516,42.81502914428711,0.9306504130363464,39.85090255737305,40.1295051574707,31.196393966674805,28.3538875579834,27.511667251586914,30.622791290283203,58.62114334106445,36.61232376098633,0.001
1.1229727268218994,46.62517547607422,45.1878547668457,37.53624725341797,38.390899658203125,30.89756202697754,31.096214294433594,65.12133026123047,42.12220001220703,0.9308243989944458,41.14583969116211,43.00224304199219,31.042879104614258,31.00634002685547,25.40802764892578,25.773412704467773,61.419090270996094,36.97111511230469,0.001
1.137117862701416,46.814937591552734,45.455078125,37.574703216552734,38.6979866027832,30.719112396240234,31.36951446533203,64.79307556152344,42.20347213745117,0.8853293657302856,39.873355865478516,41.387542724609375,35.15778732299805,27.947185516357422,25.261606216430664,25.836841583251953,57.464969635009766,36.132747650146484,0.001
1.1425248384475708,47.295223236083984,45.58724594116211,38.377811431884766,38.459815979003906,31.1094913482666,31.028505325317383,64.56234741210938,42.345802307128906,0.8607805967330933,37.734798431396484,42.21287536621094,29.860971450805664,29.540937423706055,27.962081909179688,25.10724639892578,56.573814392089844,35.57039260864258,0.001
1.1656136512756348,47.4171142578125,46.637367248535156,37.82164764404297,38.834712982177734,31.528337478637695,31.874963760375977,64.15454864501953,42.609825134277344,0.8976486921310425,39.59198760986328,41.3348388671875,31.034496307373047,29.223045349121094,26.808088302612305,26.77147674560547,56.05674362182617,35.831546783447266,0.001
1.1310373544692993,46.620121002197266,45.51679229736328,37.03518295288086,38.524505615234375,31.12622833251953,31.216428756713867,63.52069091796875,41.937110900878906,0.8598489165306091,40.817962646484375,41.98233413696289,30.0783634185791,30.131425857543945,25.586772918701172,26.250953674316406,54.450958251953125,35.61411666870117,0.001
1.1058586835861206,46.25029754638672,45.14991760253906,37.050357818603516,38.16210174560547,30.60860252380371,30.870206832885742,62.97811508178711,41.58134078979492,0.7856724262237549,37.77549743652344,39.655094146728516,28.8865966796875,27.165590286254883,24.617067337036133,26.074979782104492,53.913490295410156,34.01261901855469,0.001
1.1314060688018799,46.19832992553711,45.77637481689453,37.74613952636719,38.757080078125,31.009384155273438,31.34593963623047,62.856483459472656,41.955665588378906,0.9015399217605591,37.430381774902344,38.683021545410156,33.475711822509766,31.37030792236328,27.322206497192383,29.3212833404541,55.219051361083984,36.11741638183594,0.001
1.1400272846221924,46.91386032104492,45.51176452636719,38.039161682128906,38.7360725402832,31.00053596496582,31.723987579345703,62.63479995727539,42.080020904541016,0.999998152256012,41.552425384521484,45.27294921875,34.90669631958008,29.4368953704834,27.866989135742188,27.630460739135742,57.06425476074219,37.675804138183594,0.001
1.1362805366516113,46.46323013305664,45.5653190612793,37.617252349853516,38.4466667175293,31.197446823120117,31.51596450805664,62.17512893676758,41.85443115234375,0.8833186030387878,39.83707809448242,40.291786193847656,32.761566162109375,32.25254440307617,27.032686233520508,27.665084838867188,54.06964874267578,36.27289962768555,0.001
1.1182799339294434,46.042510986328125,45.78951644897461,37.4143180847168,38.47917175292969,31.175424575805664,31.043075561523438,61.40876770019531,41.62181091308594,0.9010626077651978,39.27667236328125,41.576080322265625,29.276418685913086,34.97736740112305,29.626222610473633,26.586990356445312,53.324188232421875,36.377708435058594,0.001
1.1055233478546143,45.65028381347656,45.17593765258789,36.99968338012695,38.37528610229492,30.986129760742188,31.10131072998047,60.96814727783203,41.322425842285156,0.8838410377502441,40.42033004760742,40.476585388183594,32.100833892822266,32.2104606628418,25.182687759399414,26.600996017456055,52.664154052734375,35.6651611328125,0.001
1.1166192293167114,46.03559112548828,44.69923400878906,36.9875373840332,38.393104553222656,31.288768768310547,30.95162582397461,61.876407623291016,41.46173095703125,0.8938880562782288,41.686187744140625,40.748172760009766,30.636863708496094,31.4752197265625,25.720985412597656,25.665687561035156,57.5230712890625,36.20802307128906,0.001
1.1241748332977295,45.5865364074707,45.15171432495117,37.435489654541016,38.770259857177734,31.202293395996094,31.398378372192383,61.58867263793945,41.59046173095703,0.8842117786407471,39.571720123291016,38.94627380371094,32.64748001098633,30.284013748168945,28.147520065307617,26.048023223876953,55.621097564697266,35.89515686035156,0.001
1.1050938367843628,45.67353057861328,45.157386779785156,37.39338684082031,38.02919387817383,30.996967315673828,30.83749771118164,60.95646667480469,41.29206848144531,0.8691809773445129,37.595001220703125,40.9886360168457,33.89012908935547,29.521404266357422,25.971111297607422,26.47970962524414,53.482826232910156,35.418399810791016,0.001
