loss,a_1,a_2,b_1,b_2,d_1,d_2,n,mean_metric,val_loss,val_a_1,val_a_2,val_b_1,val_b_2,val_d_1,val_d_2,val_n,val_mean_metric,lr
8.007234573364258,2.323629856109619,2.424751043319702,1.819179892539978,1.7461333274841309,1.245424509048462,1.193084955215454,1.287625789642334,0.37483224272727966,6.405767440795898,1.9721529483795166,2.1654036045074463,1.2281311750411987,1.1340378522872925,1.0837843418121338,0.9082507491111755,1.2198690176010132,0.2985142767429352,0.001
5.8233866691589355,1.7162718772888184,1.8626785278320312,1.1135668754577637,1.0952157974243164,0.9097344875335693,0.8629899024963379,1.1571100950241089,0.2714037597179413,5.3013458251953125,1.507206678390503,1.5833946466445923,0.9544376730918884,1.0157183408737183,0.870003879070282,0.8274354934692383,1.132751703262329,0.24258044362068176,0.001
5.117602825164795,1.412979245185852,1.4906665086746216,0.9730961322784424,0.9340917468070984,0.7788732051849365,0.7899619936943054,1.1216579675674438,0.23354588449001312,4.831112861633301,1.293995976448059,1.328460931777954,0.9584420323371887,0.8599089980125427,0.8185855746269226,0.7029922604560852,1.1025818586349487,0.21717874705791473,0.001
4.780835151672363,1.2690308094024658,1.326324224472046,0.9454008936882019,0.8714860081672668,0.7513812780380249,0.7267294526100159,1.0933547019958496,0.21744363009929657,4.534761428833008,1.3103922605514526,1.1768382787704468,0.8630218505859375,0.7923157811164856,0.6623653769493103,0.6633820533752441,1.0884037017822266,0.20158731937408447,0.001
4.458432197570801,1.1481053829193115,1.198859691619873,0.8598416447639465,0.8141917586326599,0.6737077236175537,0.6673124432563782,1.074292778968811,0.20035438239574432,4.397958278656006,1.224456787109375,1.1413768529891968,0.8013526201248169,0.8964383006095886,0.6217643618583679,0.6744149923324585,1.0767966508865356,0.19789882004261017,0.001
4.273033618927002,1.0957767963409424,1.1294759511947632,0.8305119276046753,0.806121826171875,0.6563076972961426,0.6516633629798889,1.049293875694275,0.19359269738197327,4.1161980628967285,1.0955976247787476,1.0958350896835327,0.7764795422554016,0.7300335764884949,0.5918905138969421,0.5995556116104126,1.0521845817565918,0.18266941606998444,0.001
4.082308292388916,1.0597635507583618,1.1014459133148193,0.7775750756263733,0.7481564879417419,0.6218329668045044,0.6126609444618225,1.0123883485794067,0.18471534550189972,3.9165143966674805,1.0497606992721558,0.9653339385986328,0.7315941452980042,0.7023610472679138,0.5913668274879456,0.5706323981285095,0.9987378120422363,0.17247046530246735,0.001
3.9288511276245117,0.9852786660194397,1.0272605419158936,0.7728140950202942,0.7588580846786499,0.6330856084823608,0.6171495914459229,0.9808617830276489,0.17974840104579926,3.977976083755493,0.9841182827949524,0.917508065700531,0.9182697534561157,0.8917078375816345,0.655536949634552,0.6560634970664978,1.0018411874771118,0.18525665998458862,0.001
3.806527614593506,0.9764636754989624,1.0113334655761719,0.7691832184791565,0.743852972984314,0.5994027256965637,0.5833268761634827,0.9546274542808533,0.1755264848470688,3.6932477951049805,1.0664664506912231,0.928540050983429,0.6890292763710022,0.6819495558738708,0.5754332542419434,0.5483006834983826,0.9116803407669067,0.16609328985214233,0.001
3.663771629333496,0.9372432231903076,0.9574289917945862,0.7390199899673462,0.7235703468322754,0.6023163199424744,0.5897996425628662,0.9115309119224548,0.1699693351984024,3.7991974353790283,0.9887048006057739,0.946537435054779,0.7791693210601807,0.805692195892334,0.7873992323875427,0.8439731001853943,0.8934862017631531,0.1858440339565277,0.001
