loss,a_1,a_2,b_1,b_2,d_1,d_2,n,mean_metric,val_loss,val_a_1,val_a_2,val_b_1,val_b_2,val_d_1,val_d_2,val_n,val_mean_metric,lr
7.608310222625732,2.7829091548919678,2.7557337284088135,2.2027087211608887,2.7495577335357666,1.065187692642212,0.9972813129425049,1.5912007093429565,0.4661312699317932,10.048163414001465,2.68076491355896,2.744903564453125,3.031646728515625,2.779399871826172,2.338548421859741,2.4014880657196045,1.6946566104888916,0.5848574042320251,0.001
6.1184401512146,2.7562808990478516,2.7069125175476074,1.0158289670944214,2.747641086578369,0.6422759294509888,0.589422881603241,1.478592038154602,0.39344754815101624,9.924418449401855,2.6840155124664307,2.728302001953125,3.1271474361419678,2.7807109355926514,2.373628854751587,2.306800603866577,1.6153892278671265,0.5830063819885254,0.001
5.734472751617432,2.7367892265319824,2.502760648727417,0.9489006996154785,2.7409725189208984,0.5950718522071838,0.540729284286499,1.4589934349060059,0.3799924850463867,9.096880912780762,2.6746134757995605,2.641321897506714,2.6676790714263916,2.784184455871582,2.2611916065216064,2.3521440029144287,1.584337592124939,0.5613937973976135,0.001
5.2015533447265625,2.740772247314453,1.883854627609253,0.9758246541023254,2.7440133094787598,0.6432211399078369,0.5454301834106445,1.318634033203125,0.3577149510383606,8.396502494812012,2.6839993000030518,2.3970999717712402,2.670527219772339,2.779029607772827,2.0019805431365967,2.106717824935913,1.462602972984314,0.5327991843223572,0.001
4.852197647094727,2.7402937412261963,1.596750020980835,0.8731139898300171,2.746077299118042,0.5535556674003601,0.4669646620750427,1.2631467580795288,0.33760595321655273,7.856504440307617,2.67936110496521,2.3308699131011963,2.2186355590820312,2.7807724475860596,1.8476568460464478,2.13550066947937,1.553476333618164,0.5143821239471436,0.001
4.674574851989746,2.6761791706085205,1.4674324989318848,0.893980860710144,2.7392425537109375,0.5313563346862793,0.4792262017726898,1.2857589721679688,0.3321292996406555,7.313769817352295,2.6953465938568115,2.2400929927825928,2.0153727531433105,2.7865962982177734,1.837515115737915,1.8308496475219727,1.4995120763778687,0.49317821860313416,0.001
4.382044315338135,2.264866352081299,1.5275633335113525,0.9318603277206421,2.741401433944702,0.5836253762245178,0.5315554141998291,1.2972536087036133,0.3256808817386627,6.410125732421875,2.3976314067840576,2.128455400466919,2.000807523727417,2.7831270694732666,1.4330122470855713,1.6972436904907227,1.36989426612854,0.4569927752017975,0.001
3.878352403640747,1.7357314825057983,1.443509817123413,0.8786383867263794,2.740445137023926,0.5921488404273987,0.5383959412574768,1.2112118005752563,0.3013548254966736,7.211335182189941,1.954829216003418,3.4655137062072754,1.7630070447921753,2.7807505130767822,0.8646952509880066,1.3413463830947876,1.5464096069335938,0.45409104228019714,0.001
3.5331177711486816,1.44464111328125,1.3493849039077759,0.8128455877304077,2.7383124828338623,0.5186727046966553,0.5006482601165771,1.1453505754470825,0.2806587517261505,5.814102649688721,1.8418594598770142,1.8896597623825073,1.914229393005371,2.788207530975342,1.6487728357315063,1.5575854778289795,1.3107339143753052,0.4285651743412018,0.001
3.350785970687866,1.3135167360305786,1.288388967514038,0.7785330414772034,2.7335736751556396,0.48217299580574036,0.45656073093414307,1.1227730512619019,0.26949343085289,6.7349114418029785,2.4079461097717285,2.1733808517456055,1.355708360671997,2.7864675521850586,2.3920376300811768,1.565453290939331,1.3442909717559814,0.4640575647354126,0.001
