loss,mae,val_loss,val_mae,lr
28.22826385498047,4.522859573364258,26.46965980529785,4.3127923011779785,0.001
21.251380920410156,3.866297721862793,15.242731094360352,3.2121543884277344,0.001
12.207281112670898,2.8236355781555176,8.237895011901855,2.3407721519470215,0.001
7.731579303741455,2.2335736751556396,6.305795669555664,2.0421037673950195,0.001
6.821802616119385,2.1042091846466064,6.547482013702393,2.071565866470337,0.001
6.705048084259033,2.0852320194244385,6.507474899291992,2.0783627033233643,0.001
6.462271213531494,2.040151834487915,6.117978096008301,1.994614839553833,0.001
6.321695804595947,2.0197594165802,6.801966190338135,2.117988109588623,0.001
6.224166393280029,2.002782106399536,5.9544148445129395,1.976408839225769,0.001
6.1664652824401855,1.9898626804351807,5.8163228034973145,1.9342987537384033,0.001
6.218179225921631,2.001713752746582,6.581322193145752,2.080974817276001,0.001
6.055605888366699,1.9668569564819336,5.553580284118652,1.8651725053787231,0.001
5.969428062438965,1.9515964984893799,5.68298864364624,1.9099117517471313,0.001
5.854780197143555,1.9298292398452759,5.3823771476745605,1.8320033550262451,0.001
5.736390590667725,1.9043511152267456,5.531269073486328,1.8855277299880981,0.001
5.700186729431152,1.9048128128051758,5.4548492431640625,1.858660101890564,0.001
5.645752906799316,1.8898688554763794,5.702707290649414,1.9072186946868896,0.001
5.609706878662109,1.8800755739212036,5.175928592681885,1.7850857973098755,0.001
5.6323113441467285,1.8865948915481567,5.564108371734619,1.8808597326278687,0.001
5.504164218902588,1.8588886260986328,5.420873165130615,1.8291758298873901,0.001
5.592273712158203,1.877773404121399,5.261656761169434,1.8005955219268799,0.001
5.379766464233398,1.8325759172439575,5.354477882385254,1.8246843814849854,0.001
5.360578536987305,1.827686071395874,5.201158046722412,1.7910012006759644,0.001
5.379021644592285,1.8317718505859375,6.932365894317627,2.1241064071655273,0.001
5.313250541687012,1.8196613788604736,5.091222763061523,1.7650344371795654,0.001
5.214046478271484,1.7953088283538818,5.35434627532959,1.8317680358886719,0.001
5.248699188232422,1.8016942739486694,4.963106155395508,1.7310136556625366,0.001
5.163397789001465,1.7805267572402954,5.134801864624023,1.7704156637191772,0.001
5.14109992980957,1.7768423557281494,4.8296918869018555,1.6992913484573364,0.001
5.187093257904053,1.784174919128418,5.329971790313721,1.7883793115615845,0.001
5.1472320556640625,1.7796028852462769,5.246186256408691,1.7989121675491333,0.001
5.159229278564453,1.7820767164230347,4.848337173461914,1.7175463438034058,0.001
5.048868179321289,1.7551592588424683,4.877172946929932,1.7249672412872314,0.001
5.048594951629639,1.7567428350448608,5.033797740936279,1.7261990308761597,0.001
5.037647247314453,1.7522531747817993,4.880058288574219,1.7153313159942627,0.001
4.997702121734619,1.7427217960357666,5.240654945373535,1.7808626890182495,0.001
4.988500118255615,1.7425587177276611,4.8387370109558105,1.684328317642212,0.001
4.987544536590576,1.7434332370758057,4.915206432342529,1.7199828624725342,0.001
4.907223701477051,1.7208889722824097,4.746988296508789,1.673555850982666,0.001
4.931843280792236,1.728355050086975,4.972012996673584,1.7286396026611328,0.001
4.965558052062988,1.7342015504837036,5.110672473907471,1.7426706552505493,0.001
4.975741386413574,1.739120364189148,4.693387985229492,1.6491708755493164,0.001
4.940439224243164,1.7307108640670776,4.6766676902771,1.6459230184555054,0.001
4.9071149826049805,1.7213789224624634,4.897251129150391,1.6992485523223877,0.001
4.926970481872559,1.728211760520935,4.674272060394287,1.645887017250061,0.001
4.921566963195801,1.7256799936294556,4.713073253631592,1.6635215282440186,0.001
4.866765975952148,1.713233470916748,4.623909950256348,1.6376343965530396,0.001
4.878633499145508,1.7162708044052124,4.831162929534912,1.6998833417892456,0.001
4.843433380126953,1.7089112997055054,4.829275608062744,1.6827805042266846,0.001
4.80921745300293,1.698858618736267,4.536481857299805,1.6081738471984863,0.001
4.822891712188721,1.7008050680160522,4.8353753089904785,1.692747712135315,0.001
4.77235221862793,1.6886259317398071,4.4772047996521,1.5946218967437744,0.001
4.825854301452637,1.7027193307876587,4.961603164672852,1.7113896608352661,0.001
4.763014316558838,1.6891855001449585,4.407119274139404,1.5813961029052734,0.001
4.791812896728516,1.6943334341049194,4.7988715171813965,1.6765618324279785,0.001
4.71247673034668,1.6754558086395264,4.509122371673584,1.6093084812164307,0.001
4.781722545623779,1.6919920444488525,4.370524883270264,1.5727694034576416,0.001
4.734586238861084,1.679247498512268,4.858621120452881,1.6939785480499268,0.001
4.73631477355957,1.6787785291671753,4.437028408050537,1.5888346433639526,0.001
4.727010726928711,1.679679274559021,5.612093448638916,1.8565629720687866,0.001
4.7534499168396,1.6851341724395752,4.5977630615234375,1.6241710186004639,0.001
4.763899326324463,1.6892532110214233,4.513452529907227,1.610834002494812,0.001
4.7344746589660645,1.6785306930541992,4.565469741821289,1.6252853870391846,0.001
4.72379732131958,1.6777501106262207,4.642494201660156,1.636724591255188,0.001
4.731203079223633,1.6801304817199707,4.406650543212891,1.5846550464630127,0.001
4.687572479248047,1.6685031652450562,4.513574600219727,1.607804298400879,0.001
4.6566009521484375,1.659920573234558,4.404504299163818,1.5775247812271118,0.001
4.716612815856934,1.6756304502487183,4.661359786987305,1.6382254362106323,0.001
4.69197940826416,1.6710854768753052,4.645274639129639,1.6429458856582642,0.001
4.693219184875488,1.6710035800933838,4.523034572601318,1.606923222541809,0.001
4.651269435882568,1.659332036972046,4.490241527557373,1.603304147720337,0.001
4.665926456451416,1.6645277738571167,4.339090824127197,1.556197166442871,0.001
4.6664814949035645,1.6641349792480469,4.501936912536621,1.5920919179916382,0.001
4.644147872924805,1.6584123373031616,4.559772491455078,1.6175898313522339,0.001
4.648789405822754,1.663981556892395,4.511929512023926,1.5964215993881226,0.001
4.6503167152404785,1.6546133756637573,7.910863876342773,1.8644932508468628,0.001
4.710422515869141,1.667382836341858,4.572784900665283,1.6178585290908813,0.001
4.694023609161377,1.6706606149673462,4.597420692443848,1.6451151371002197,0.001
4.701667308807373,1.6720174551010132,4.507522106170654,1.5987627506256104,0.001
4.691438674926758,1.6727875471115112,4.448657989501953,1.5718352794647217,0.001
4.647271156311035,1.6615058183670044,4.418098449707031,1.5804344415664673,0.001
4.607501983642578,1.652690052986145,4.452038288116455,1.5781643390655518,0.001
4.5986785888671875,1.6493134498596191,4.405272006988525,1.570792555809021,0.001
4.676692008972168,1.6699057817459106,4.537768840789795,1.6208308935165405,0.001
4.618131160736084,1.6516791582107544,4.480442523956299,1.5908687114715576,0.001
4.601794719696045,1.6506175994873047,4.438296794891357,1.5834729671478271,0.001
4.553142070770264,1.6353938579559326,4.344419956207275,1.55696702003479,0.001
4.58488655090332,1.6456685066223145,4.584762096405029,1.6188344955444336,0.001
4.592759609222412,1.64842689037323,4.561059474945068,1.6063843965530396,0.001
4.602905750274658,1.6504251956939697,4.390147686004639,1.5717499256134033,0.001
4.591439247131348,1.646610140800476,4.288272857666016,1.543509602546692,0.001
4.519356727600098,1.6297698020935059,4.459790229797363,1.5808768272399902,0.001
4.560332298278809,1.6401598453521729,4.466463088989258,1.5895484685897827,0.001
4.545344352722168,1.6375406980514526,4.398015975952148,1.570884346961975,0.001
4.538116455078125,1.6334511041641235,4.370542526245117,1.5530930757522583,0.001
4.520487308502197,1.6277616024017334,4.373437404632568,1.5690101385116577,0.001
4.581130027770996,1.6473143100738525,4.399760723114014,1.5777570009231567,0.001
4.619070053100586,1.6576627492904663,4.458314895629883,1.588334560394287,0.001
4.541529178619385,1.638807773590088,4.445657730102539,1.5930250883102417,0.001
4.548070907592773,1.6384567022323608,4.453080177307129,1.5777348279953003,0.001
4.489511489868164,1.6220722198486328,4.3228325843811035,1.550729751586914,0.00036603233
4.407944202423096,1.6028748750686646,4.34358024597168,1.5574473142623901,0.00036237203
4.428934574127197,1.6091663837432861,4.292049407958984,1.543742060661316,0.0003587483
4.385507106781006,1.5962834358215332,4.2966814041137695,1.5492100715637207,0.00035516082
4.441307067871094,1.6104955673217773,4.288146495819092,1.5467690229415894,0.0003516092
4.427560806274414,1.6088699102401733,4.316476821899414,1.5540350675582886,0.0003480931
4.435541152954102,1.6113022565841675,4.284221172332764,1.5382105112075806,0.00034461217
4.407055377960205,1.6032012701034546,4.322712421417236,1.5487451553344727,0.00034116607
4.395074367523193,1.6004501581192017,4.307226181030273,1.549199104309082,0.0003377544
4.367867469787598,1.5982410907745361,4.299723148345947,1.5482321977615356,0.00033437685
4.3697662353515625,1.595616102218628,4.31182861328125,1.5525931119918823,0.00033103308
4.404717922210693,1.6050913333892822,4.268106937408447,1.53398859500885,0.00032772275
4.4251298904418945,1.6084918975830078,4.274386882781982,1.5389729738235474,0.00032444554
4.376680850982666,1.5998798608779907,4.298801898956299,1.5452851057052612,0.00032120108
4.38299036026001,1.5996261835098267,4.274993896484375,1.5379871129989624,0.00031798906
4.3564043045043945,1.5919654369354248,4.275884628295898,1.5366913080215454,0.00031480918
4.3704729080200195,1.5966167449951172,4.303283214569092,1.547224521636963,0.00031166108
4.340055465698242,1.592336893081665,4.265649795532227,1.5412312746047974,0.00030854446
4.368280410766602,1.595629334449768,4.289999485015869,1.5390068292617798,0.00030545902
4.371616363525391,1.5968574285507202,4.249404430389404,1.5367740392684937,0.00030240443
4.351118087768555,1.5921088457107544,4.243964672088623,1.5319304466247559,0.0002993804
4.368249893188477,1.5944390296936035,4.298897743225098,1.5349538326263428,0.0002963866
4.33229398727417,1.5880686044692993,4.246166706085205,1.5297605991363525,0.00029342272
4.331460475921631,1.5863381624221802,4.281008720397949,1.541987657546997,0.0002904885
4.346703052520752,1.5929797887802124,4.261753082275391,1.5298502445220947,0.00028758362
