loss,mae,val_loss,val_mae,lr
8.185742378234863,2.3702080249786377,7.346933841705322,2.236224412918091,0.001
7.395274639129639,2.2605576515197754,7.227151393890381,2.2004640102386475,0.001
7.338891506195068,2.2469537258148193,7.240780830383301,2.2242777347564697,0.001
7.286828517913818,2.236114978790283,7.194496154785156,2.1987462043762207,0.001
7.2577433586120605,2.2260138988494873,7.272921085357666,2.2174324989318848,0.001
7.271509170532227,2.2293426990509033,7.090662479400635,2.1804556846618652,0.001
7.19914436340332,2.2164695262908936,7.129955291748047,2.1846795082092285,0.001
7.178064823150635,2.2101352214813232,7.191821575164795,2.2035889625549316,0.001
7.192140579223633,2.2124993801116943,7.130556583404541,2.184652805328369,0.001
7.156205654144287,2.2039875984191895,7.1022844314575195,2.173032283782959,0.001
7.185385704040527,2.2087910175323486,7.171597957611084,2.193784713745117,0.001
7.180887699127197,2.209768772125244,7.091301918029785,2.1782891750335693,0.001
7.149224281311035,2.2052643299102783,7.116326808929443,2.186859607696533,0.001
7.137707710266113,2.202073335647583,7.0841064453125,2.1694185733795166,0.001
7.102791786193848,2.1948466300964355,7.042247772216797,2.164135217666626,0.001
7.116002559661865,2.1948394775390625,7.048583984375,2.1705658435821533,0.001
7.110197067260742,2.1945714950561523,7.016139507293701,2.162342071533203,0.001
7.132574558258057,2.1979193687438965,7.044913291931152,2.172410249710083,0.001
7.1390838623046875,2.1986873149871826,6.980306148529053,2.154099464416504,0.001
7.118876934051514,2.191396474838257,6.990828037261963,2.1585686206817627,0.001
7.095025062561035,2.1855716705322266,6.997226715087891,2.1565568447113037,0.001
7.058543682098389,2.1775782108306885,6.9263715744018555,2.1433372497558594,0.001
7.0903096199035645,2.183414936065674,6.9679670333862305,2.1497294902801514,0.001
7.076062202453613,2.1809310913085938,6.958889961242676,2.147735357284546,0.001
7.0757341384887695,2.1836001873016357,7.0144829750061035,2.1597256660461426,0.001
7.0849127769470215,2.183122158050537,7.07095193862915,2.1706011295318604,0.001
7.098069667816162,2.1835408210754395,7.091348171234131,2.1712284088134766,0.001
7.067201137542725,2.177412986755371,7.042182445526123,2.1683573722839355,0.001
7.084394454956055,2.1837172508239746,7.2571210861206055,2.2016515731811523,0.001
7.07606840133667,2.1840438842773438,7.009251594543457,2.1598994731903076,0.001
7.058727264404297,2.1785900592803955,6.969902515411377,2.149811029434204,0.001
7.052355766296387,2.176213264465332,6.957635879516602,2.145684003829956,0.001
7.029953479766846,2.1737678050994873,6.935214519500732,2.1445558071136475,0.001
7.02776575088501,2.1711905002593994,6.953849792480469,2.148836851119995,0.001
7.0267744064331055,2.1713337898254395,6.942440032958984,2.1386172771453857,0.001
7.033599853515625,2.171940803527832,6.889555931091309,2.1299400329589844,0.001
7.055360317230225,2.174675941467285,6.99965238571167,2.1535279750823975,0.001
7.051108360290527,2.1744978427886963,7.018375396728516,2.1579904556274414,0.001
7.033088684082031,2.169271230697632,6.974208354949951,2.1480140686035156,0.001
7.006253242492676,2.1647512912750244,6.919309139251709,2.139432430267334,0.001
7.012831211090088,2.168452024459839,7.014400005340576,2.1654603481292725,0.001
7.010834217071533,2.167062520980835,6.899745464324951,2.1396641731262207,0.001
7.00542688369751,2.163088798522949,6.927072048187256,2.1425938606262207,0.001
6.9952006340026855,2.164006471633911,6.987895965576172,2.1534903049468994,0.001
6.998406887054443,2.164364814758301,6.927298545837402,2.1439311504364014,0.001
7.000068187713623,2.164116859436035,6.972098350524902,2.142772674560547,0.001
6.995233058929443,2.1622042655944824,6.940014362335205,2.1393373012542725,0.001
6.967813968658447,2.159195899963379,6.8466997146606445,2.1268200874328613,0.001
6.96441125869751,2.157693386077881,6.887488842010498,2.12780499458313,0.001
6.969515323638916,2.1585278511047363,6.909379005432129,2.1367099285125732,0.001
6.99299430847168,2.1627628803253174,6.89000129699707,2.1368210315704346,0.001
6.969995975494385,2.157413959503174,6.874380111694336,2.1269774436950684,0.001
6.967940330505371,2.1545345783233643,6.927664279937744,2.1354405879974365,0.001
6.98578405380249,2.159545660018921,6.97157621383667,2.143897294998169,0.001
6.981359481811523,2.1599020957946777,6.941320419311523,2.1381514072418213,0.001
6.9729413986206055,2.160989284515381,6.903173446655273,2.1333200931549072,0.001
6.973351955413818,2.1571028232574463,6.904932022094727,2.133873701095581,0.001
6.985686779022217,2.159682273864746,6.905044078826904,2.1328375339508057,0.001
6.991815567016602,2.160581350326538,6.892103672027588,2.1337273120880127,0.001
6.980920314788818,2.161501884460449,6.930875778198242,2.1381263732910156,0.001
6.96937370300293,2.1571919918060303,6.9133806228637695,2.1325323581695557,0.001
6.94467830657959,2.151796579360962,6.885531425476074,2.1275041103363037,0.001
6.956569671630859,2.153257131576538,6.901508808135986,2.135573148727417,0.001
6.9610490798950195,2.1562905311584473,6.980994701385498,2.1437864303588867,0.001
6.968501091003418,2.157853603363037,6.873776435852051,2.129244804382324,0.001
6.950366020202637,2.15360426902771,6.914013385772705,2.1326489448547363,0.001
6.945948123931885,2.1513447761535645,6.8693156242370605,2.1281020641326904,0.001
6.943268299102783,2.151850938796997,6.874739646911621,2.133547782897949,0.001
6.9714179039001465,2.1573171615600586,6.872367858886719,2.127199649810791,0.001
6.939786434173584,2.1525933742523193,6.828601360321045,2.1208627223968506,0.001
6.923530101776123,2.1488068103790283,6.838358402252197,2.123929023742676,0.001
6.913763523101807,2.1451797485351562,6.762729644775391,2.1097559928894043,0.001
6.91508674621582,2.1449058055877686,6.780827045440674,2.1146230697631836,0.001
6.911097049713135,2.1439099311828613,6.8142619132995605,2.11889910697937,0.001
6.904316425323486,2.1436328887939453,6.833035945892334,2.1190426349639893,0.001
6.9042158126831055,2.143084764480591,6.801353931427002,2.116896390914917,0.001
6.92534875869751,2.146544933319092,6.843715190887451,2.119619131088257,0.001
6.952969074249268,2.1507863998413086,6.868875503540039,2.1255364418029785,0.001
6.918811321258545,2.1447649002075195,6.851553916931152,2.1253387928009033,0.001
6.9295830726623535,2.1488595008850098,6.879454135894775,2.1294362545013428,0.001
6.915431976318359,2.14558744430542,6.860558032989502,2.126461982727051,0.001
6.925779342651367,2.1480090618133545,6.843682765960693,2.1259424686431885,0.001
