loss,mae,val_loss,val_mae,lr
11.307705879211426,2.379094362258911,8.418119430541992,2.0827534198760986,0.001
8.546941757202148,2.1754918098449707,7.544145584106445,2.0248653888702393,0.001
8.047532081604004,2.126932144165039,7.193809986114502,1.9900394678115845,0.001
7.607162952423096,2.083759069442749,6.800222396850586,1.9239380359649658,0.001
7.118325710296631,2.005307197570801,6.34010648727417,1.8275598287582397,0.001
6.706005573272705,1.9316205978393555,6.41623067855835,1.892362117767334,0.001
6.432825088500977,1.8859010934829712,5.945239543914795,1.7649273872375488,0.001
6.288295745849609,1.8630903959274292,5.72314977645874,1.7298145294189453,0.001
6.168673038482666,1.8450095653533936,5.643049716949463,1.7153115272521973,0.001
6.104687213897705,1.8327596187591553,5.508525848388672,1.6824748516082764,0.001
6.026094913482666,1.821932077407837,5.492497444152832,1.6848825216293335,0.001
5.978714942932129,1.8119240999221802,5.499378204345703,1.700771450996399,0.001
5.908197402954102,1.7999536991119385,5.444779872894287,1.6845874786376953,0.001
5.910235404968262,1.8022823333740234,5.472944736480713,1.6911333799362183,0.001
5.864364147186279,1.7946557998657227,5.318161964416504,1.6473716497421265,0.001
5.847409725189209,1.7892013788223267,5.307836055755615,1.6512590646743774,0.001
5.787755966186523,1.781874418258667,5.255691051483154,1.6431472301483154,0.001
5.728329658508301,1.7719471454620361,5.212932586669922,1.6328487396240234,0.001
5.7534565925598145,1.777322769165039,5.188171863555908,1.6322592496871948,0.001
5.7534027099609375,1.7792431116104126,5.098086357116699,1.6059387922286987,0.001
5.769345760345459,1.7790091037750244,5.122452735900879,1.61477792263031,0.001
5.740654468536377,1.7735977172851562,5.119632720947266,1.608217477798462,0.001
5.67297887802124,1.76177978515625,5.005307197570801,1.584975004196167,0.001
5.675296306610107,1.7617329359054565,5.001380443572998,1.583377718925476,0.001
5.623751163482666,1.7555397748947144,5.1392693519592285,1.6277724504470825,0.001
5.614075183868408,1.753497838973999,4.958183765411377,1.5821563005447388,0.001
5.578592777252197,1.745647668838501,4.9773759841918945,1.5912628173828125,0.001
5.546298980712891,1.7402616739273071,4.910680770874023,1.580002784729004,0.001
5.52507209777832,1.7363824844360352,5.133208274841309,1.6298688650131226,0.001
5.564352512359619,1.7432376146316528,4.892868518829346,1.5666327476501465,0.001
5.558506965637207,1.744154453277588,4.980931282043457,1.6045805215835571,0.001
5.541477203369141,1.7380976676940918,4.862048149108887,1.574989914894104,0.001
5.511594295501709,1.732550024986267,4.875156402587891,1.5864951610565186,0.001
5.5070905685424805,1.732774257659912,4.894113063812256,1.5851975679397583,0.001
5.450520038604736,1.7184158563613892,4.854701042175293,1.5627306699752808,0.001
5.5127458572387695,1.7280619144439697,4.895267963409424,1.5708372592926025,0.001
5.441800594329834,1.7183594703674316,4.792932033538818,1.5461792945861816,0.001
5.4649882316589355,1.7201685905456543,4.81168270111084,1.5440666675567627,0.001
5.4372029304504395,1.7153197526931763,4.789055824279785,1.5391937494277954,0.001
5.4664740562438965,1.7212766408920288,4.905926704406738,1.579008936882019,0.001
5.438712120056152,1.715498685836792,4.741976261138916,1.5309962034225464,0.001
5.40448522567749,1.7108796834945679,4.720968723297119,1.5293300151824951,0.001
5.4194183349609375,1.7119829654693604,4.788512706756592,1.5543502569198608,0.001
5.377137660980225,1.7029372453689575,4.7300310134887695,1.529570460319519,0.001
5.430359363555908,1.7118479013442993,4.684634685516357,1.5169860124588013,0.001
5.398791313171387,1.7052698135375977,4.770984172821045,1.5414543151855469,0.001
5.398270606994629,1.707484483718872,4.777132987976074,1.5550223588943481,0.001
5.362613677978516,1.697742223739624,4.720739364624023,1.5360435247421265,0.001
5.416049480438232,1.7083207368850708,4.7266082763671875,1.5395252704620361,0.001
5.368200778961182,1.7001758813858032,4.668203353881836,1.5151188373565674,0.001
5.363894939422607,1.7000654935836792,4.640212535858154,1.5183560848236084,0.001
5.380770206451416,1.7038861513137817,4.771144390106201,1.5448185205459595,0.001
5.337422847747803,1.690234899520874,4.766232967376709,1.5378265380859375,0.001
5.349391460418701,1.6962140798568726,4.739128589630127,1.5442122220993042,0.001
5.4283342361450195,1.707972764968872,4.61554479598999,1.5083327293395996,0.001
5.313390731811523,1.6887396574020386,4.653069496154785,1.5152747631072998,0.001
5.355782508850098,1.6931947469711304,4.606919288635254,1.4987188577651978,0.001
5.324552536010742,1.6910444498062134,4.6460490226745605,1.5236809253692627,0.001
5.314846038818359,1.6879761219024658,4.708104133605957,1.5337884426116943,0.001
