loss,a_1,a_2,b_1,b_2,d_1,d_2,n,mean_metric,val_loss,val_a_1,val_a_2,val_b_1,val_b_2,val_d_1,val_d_2,val_n,val_mean_metric,lr
7.303468227386475,2.4622721672058105,2.478933095932007,2.527629852294922,2.6228370666503906,1.7476993799209595,1.6673680543899536,1.3753941059112549,0.46318188309669495,7.0597615242004395,2.48756742477417,2.476872682571411,2.423914670944214,2.5493547916412354,1.6058063507080078,1.8430951833724976,1.2116678953170776,0.45208269357681274,0.001
5.99812650680542,2.408292770385742,2.4423301219940186,2.1532716751098633,2.3597023487091064,1.1848361492156982,1.2896933555603027,1.2294758558273315,0.4065477252006531,6.129858493804932,2.425391674041748,2.4488508701324463,2.1568737030029297,2.311805009841919,1.4655412435531616,1.3411754369735718,1.1962313652038574,0.41332316398620605,0.001
5.276791095733643,2.325011730194092,2.3782358169555664,1.9311860799789429,2.031440019607544,0.9636101722717285,1.0707769393920898,1.2224109172821045,0.37097153067588806,5.657259941101074,2.314741611480713,2.458479881286621,2.0537495613098145,2.3621439933776855,0.913948655128479,0.9719097018241882,1.195176124572754,0.38000360131263733,0.001
4.9134650230407715,2.298189401626587,2.3335254192352295,1.855674147605896,1.848936915397644,0.8831200003623962,0.8959430456161499,1.2151436805725098,0.3524933457374573,5.192403793334961,2.374072551727295,2.3882668018341064,2.157362222671509,1.8908710479736328,0.826882004737854,0.8229743838310242,1.1943528652191162,0.361019104719162,0.001
4.72607946395874,2.27628493309021,2.3012428283691406,1.777695894241333,1.7632160186767578,0.8768666386604309,0.8492392301559448,1.2090730667114258,0.34388110041618347,4.896356105804443,2.2810606956481934,2.3492069244384766,1.707525610923767,1.8228105306625366,0.8541268110275269,1.1719303131103516,1.1889156103134155,0.35238292813301086,0.001
4.585527420043945,2.2610623836517334,2.2811214923858643,1.7483271360397339,1.7148038148880005,0.8128277659416199,0.8297519087791443,1.208448052406311,0.3376712203025818,4.774796009063721,2.259634017944336,2.3438684940338135,1.7708441019058228,1.7862685918807983,0.8283999562263489,0.8920344114303589,1.1909756660461426,0.3429395854473114,0.001
4.446120738983154,2.2448885440826416,2.2678427696228027,1.6647167205810547,1.6745811700820923,0.7745829224586487,0.8037317991256714,1.2035714387893677,0.33082669973373413,4.7520341873168945,2.3020310401916504,2.3118538856506348,1.801425576210022,1.8632164001464844,0.6849490404129028,0.8092067837715149,1.1867115497589111,0.33944520354270935,0.001
4.382105827331543,2.2319047451019287,2.2571215629577637,1.633251428604126,1.6689268350601196,0.7707961797714233,0.7799651622772217,1.2011899948120117,0.32795849442481995,4.51929235458374,2.2462546825408936,2.330069065093994,1.7944316864013672,1.7200692892074585,0.635827362537384,0.6848561763763428,1.186510443687439,0.3282230794429779,0.001
4.262335300445557,2.2155187129974365,2.235060453414917,1.616511583328247,1.612038493156433,0.7283077836036682,0.7550904154777527,1.198180913925171,0.3222140669822693,4.255449295043945,2.216742753982544,2.2638461589813232,1.658581018447876,1.538245439529419,0.6900938749313354,0.771938681602478,1.183065414428711,0.31976258754730225,0.001
4.203543186187744,2.211427688598633,2.2399919033050537,1.5748934745788574,1.5896022319793701,0.7059487104415894,0.7219769954681396,1.1979731321334839,0.3185892403125763,4.111262321472168,2.2422308921813965,2.2499003410339355,1.5488405227661133,1.5455198287963867,0.56710284948349,0.6993849873542786,1.1771003007888794,0.3106684684753418,0.001
