loss,a_1,a_2,b_1,b_2,d_1,d_2,n,mean_metric,val_loss,val_a_1,val_a_2,val_b_1,val_b_2,val_d_1,val_d_2,val_n,val_mean_metric,lr
13.388042449951172,2.9008374214172363,3.0031402111053467,2.338993549346924,2.2731308937072754,1.8874722719192505,1.6043059825897217,2.572925567626953,0.547842800617218,12.777006149291992,3.0917396545410156,2.867882013320923,2.618414878845215,1.8610203266143799,2.0873026847839355,2.28004789352417,1.7709405422210693,0.5450634956359863,0.001
10.608601570129395,2.772216320037842,2.812498092651367,1.7813585996627808,1.7784228324890137,1.4756381511688232,1.4244266748428345,2.1869494915008545,0.4703395664691925,9.592325210571289,2.81187105178833,2.6575281620025635,2.0737357139587402,1.3811345100402832,1.6123409271240234,1.5542932748794556,1.604907751083374,0.4503138065338135,0.001
8.870963096618652,2.6087424755096436,2.5347187519073486,1.6276381015777588,1.6018682718276978,1.4819574356079102,1.3657559156417847,1.949488878250122,0.435304194688797,7.144873142242432,2.5656678676605225,2.265718698501587,1.4923845529556274,1.2234537601470947,1.2363160848617554,1.0966097116470337,1.5470787286758423,0.3756253123283386,0.001
7.637613773345947,2.5600786209106445,2.284787654876709,1.5727521181106567,1.5935155153274536,1.4292951822280884,1.3231834173202515,1.7333705425262451,0.41301244497299194,6.25624942779541,2.4830589294433594,2.145185708999634,1.381824016571045,1.2544896602630615,1.2384194135665894,1.0685527324676514,1.4898617267608643,0.36357352137565613,0.001
6.94230318069458,2.513801097869873,2.208988666534424,1.5310879945755005,1.6052762269973755,1.3997148275375366,1.3307511806488037,1.6493736505508423,0.4045330584049225,5.453536033630371,2.3919785022735596,1.9933135509490967,1.281123161315918,1.2349522113800049,1.0693591833114624,1.0338947772979736,1.4490997791290283,0.34352532029151917,0.001
6.349721431732178,2.434387683868408,2.1240832805633545,1.5533974170684814,1.5665626525878906,1.3939542770385742,1.3082189559936523,1.596029281616211,0.3958568871021271,4.995172023773193,2.26680326461792,1.941248893737793,1.3102893829345703,1.312339186668396,1.073588490486145,0.8725334405899048,1.4480884075164795,0.3359820246696472,0.001
5.997890472412109,2.3418545722961426,2.0736663341522217,1.5613436698913574,1.5648822784423828,1.3897048234939575,1.3164434432983398,1.5606575012207031,0.39020389318466187,4.661898612976074,2.091975688934326,1.9689677953720093,1.289935827255249,1.2639683485031128,1.0469937324523926,0.9208669662475586,1.417911171913147,0.3286547362804413,0.001
5.629899501800537,2.1928164958953857,1.9803067445755005,1.5331271886825562,1.5539072751998901,1.3591021299362183,1.3437896966934204,1.55149507522583,0.3805358409881592,4.36266565322876,1.9860076904296875,1.6922861337661743,1.3512077331542969,1.1820100545883179,1.0655816793441772,1.0083675384521484,1.4308569431304932,0.31936174631118774,0.001
5.247994899749756,2.0055501461029053,1.8547132015228271,1.5154318809509277,1.4961129426956177,1.335290551185608,1.3503793478012085,1.5227539539337158,0.366276353597641,3.992525339126587,1.8357231616973877,1.6683982610702515,1.1835094690322876,1.277361273765564,0.9494843482971191,0.9391301870346069,1.4150394201278687,0.30465012788772583,0.001
5.154032230377197,1.9674091339111328,1.8635977506637573,1.492144227027893,1.4924647808074951,1.3463726043701172,1.355388879776001,1.5102976560592651,0.3645246624946594,3.935147285461426,1.7564990520477295,1.5884535312652588,1.2365658283233643,1.1935975551605225,1.0748172998428345,0.9760839343070984,1.3953858613967896,0.30307620763778687,0.001
5.004849910736084,1.8910914659500122,1.824869155883789,1.4812417030334473,1.4710156917572021,1.3448216915130615,1.340798020362854,1.4799331426620483,0.3579951524734497,3.699901819229126,1.718329668045044,1.4897751808166504,1.2361867427825928,1.1421878337860107,0.9948737025260925,0.8656333684921265,1.4000803232192993,0.2907657325267792,0.001
4.904507637023926,1.8569728136062622,1.8270524740219116,1.487298607826233,1.48546302318573,1.3197619915008545,1.2984720468521118,1.4889317750930786,0.35579413175582886,3.6935465335845947,1.6417529582977295,1.539170742034912,1.2001746892929077,1.1812756061553955,1.0193367004394531,0.8269389271736145,1.3908718824386597,0.2892436683177948,0.001
4.838391304016113,1.844139575958252,1.817360520362854,1.4915179014205933,1.4537312984466553,1.3277552127838135,1.2980221509933472,1.4834927320480347,0.35420992970466614,3.6160433292388916,1.5917266607284546,1.6865432262420654,1.1635894775390625,1.0473949909210205,0.9363186955451965,0.9816528558731079,1.3882005214691162,0.2891235053539276,0.001
4.704205513000488,1.8026936054229736,1.7755273580551147,1.4622843265533447,1.4321300983428955,1.3035134077072144,1.311818242073059,1.4686071872711182,0.34896209836006165,3.4791324138641357,1.6727302074432373,1.4803521633148193,1.1223403215408325,1.0480329990386963,1.0173368453979492,0.8172622919082642,1.3731191158294678,0.28042829036712646,0.001
4.710262775421143,1.8128591775894165,1.7822644710540771,1.4500916004180908,1.4422441720962524,1.3089805841445923,1.3190746307373047,1.464609146118164,0.3497233986854553,3.3897838592529297,1.5292127132415771,1.500100016593933,1.0618265867233276,1.1252204179763794,0.9082921147346497,0.8811658620834351,1.3755085468292236,0.2755126655101776,0.001
4.623348712921143,1.7953929901123047,1.768178939819336,1.4394561052322388,1.4281071424484253,1.3000150918960571,1.2638198137283325,1.4555575847625732,0.34541112184524536,3.3590574264526367,1.4445723295211792,1.5064831972122192,1.0891830921173096,1.0731418132781982,0.9983050227165222,0.9167580604553223,1.384942889213562,0.2765524387359619,0.001
4.542278289794922,1.765968680381775,1.7319893836975098,1.4368479251861572,1.4274699687957764,1.3081932067871094,1.2876173257827759,1.441904902458191,0.3437727689743042,3.32572078704834,1.530663251876831,1.4628430604934692,1.152974247932434,1.1275182962417603,0.9480476379394531,0.9055372476577759,1.380102276802063,0.27964821457862854,0.001
4.556204795837402,1.7861827611923218,1.7553932666778564,1.4296737909317017,1.4344899654388428,1.292550802230835,1.2945142984390259,1.4362226724624634,0.3446255624294281,3.1913557052612305,1.5253314971923828,1.4483948945999146,1.1309642791748047,0.9847761988639832,0.9165893793106079,0.8659178614616394,1.373749017715454,0.271023690700531,0.001
4.396515846252441,1.7318987846374512,1.713015079498291,1.4482492208480835,1.377866268157959,1.283952236175537,1.2807459831237793,1.4400221109390259,0.3396022319793701,3.251356363296509,1.5445102453231812,1.3825719356536865,1.0759376287460327,1.0980756282806396,0.9622578620910645,0.9014077186584473,1.3851430416107178,0.2744578421115875,0.001
4.381746768951416,1.742537498474121,1.716246485710144,1.431657314300537,1.3797796964645386,1.2772880792617798,1.2570246458053589,1.4459381103515625,0.33884814381599426,3.0143625736236572,1.46615469455719,1.365244746208191,1.1275993585586548,1.0103732347488403,0.8409886360168457,0.7973660230636597,1.3713903427124023,0.2623012065887451,0.001
4.329664707183838,1.7406129837036133,1.7006922960281372,1.3960543870925903,1.406808853149414,1.283610224723816,1.2735519409179688,1.4377394914627075,0.3384321331977844,3.166541814804077,1.5255372524261475,1.4500601291656494,1.1010310649871826,1.0305376052856445,0.9245100021362305,0.8748620748519897,1.3823589086532593,0.2724616229534149,0.001
4.316318035125732,1.722713828086853,1.69515061378479,1.4273351430892944,1.3892375230789185,1.2669705152511597,1.2707256078720093,1.4403924942016602,0.33752137422561646,2.9932587146759033,1.4684087038040161,1.3550763130187988,1.1012842655181885,1.0072214603424072,0.9049665331840515,0.8543940782546997,1.3863122463226318,0.26551544666290283,0.001
4.32486629486084,1.739382028579712,1.707959771156311,1.43425452709198,1.405457615852356,1.2673109769821167,1.2686787843704224,1.4366035461425781,0.3391345143318176,3.073740005493164,1.4835832118988037,1.3798606395721436,1.1599916219711304,1.1004098653793335,0.8761008977890015,0.8420731425285339,1.3803658485412598,0.2702900171279907,0.001
4.165960311889648,1.685034990310669,1.674808144569397,1.4063340425491333,1.371903657913208,1.2486459016799927,1.2614728212356567,1.4236339330673218,0.33282470703125,2.98610258102417,1.4652093648910522,1.4056193828582764,1.0386688709259033,0.9888955950737,0.8685208559036255,0.8701677322387695,1.377123236656189,0.2634379267692566,0.001
4.146730899810791,1.6971617937088013,1.7157827615737915,1.3690122365951538,1.3606486320495605,1.2638548612594604,1.2278995513916016,1.412861704826355,0.3320971429347992,2.8555684089660645,1.4037063121795654,1.3783645629882812,1.0206489562988281,1.0004750490188599,0.8205829858779907,0.8269058465957642,1.3746936321258545,0.2572424113750458,0.001
4.131092548370361,1.6958028078079224,1.6954354047775269,1.3904170989990234,1.34526789188385,1.2401949167251587,1.250032663345337,1.4189975261688232,0.33170822262763977,3.0308101177215576,1.591770887374878,1.4042551517486572,1.0408611297607422,1.1047797203063965,0.9252298474311829,0.7787948846817017,1.3795788288116455,0.2703644633293152,0.001
4.10900354385376,1.684402346611023,1.6861076354980469,1.3889384269714355,1.3675161600112915,1.2646809816360474,1.2212737798690796,1.4163395166397095,0.33148321509361267,2.85375714302063,1.3615010976791382,1.397133708000183,1.0337471961975098,0.9605334401130676,0.8878552317619324,0.8820169568061829,1.3720093965530396,0.25952890515327454,0.001
