loss,mae,val_loss,val_mae,lr
6.872142314910889,2.0663623809814453,5.058224678039551,1.7264896631240845,0.001
5.428009986877441,1.8592114448547363,3.7810354232788086,1.5146634578704834,0.001
5.015537738800049,1.7974436283111572,4.696507930755615,1.7598739862442017,0.001
5.064647197723389,1.8164234161376953,3.9873111248016357,1.5912953615188599,0.001
4.753772258758545,1.744377613067627,3.888141632080078,1.5500787496566772,0.001
4.774781227111816,1.744890809059143,3.369107723236084,1.4285211563110352,0.001
4.5917816162109375,1.7090574502944946,3.1824138164520264,1.4020922183990479,0.001
4.278585433959961,1.6468693017959595,3.1932373046875,1.3788461685180664,0.001
4.162890911102295,1.6182491779327393,2.877171516418457,1.3022063970565796,0.001
4.1894121170043945,1.625300407409668,3.0858137607574463,1.3592385053634644,0.001
4.087924480438232,1.606511116027832,2.973644256591797,1.3146497011184692,0.001
4.02701473236084,1.5937023162841797,2.7829105854034424,1.2874913215637207,0.001
4.000072956085205,1.5866261720657349,2.7070202827453613,1.2677550315856934,0.001
3.957421064376831,1.572961449623108,3.5045197010040283,1.3670786619186401,0.001
3.8829092979431152,1.5613499879837036,2.643110990524292,1.2439007759094238,0.001
3.8506417274475098,1.553840160369873,2.798328399658203,1.2854746580123901,0.001
3.865450859069824,1.5604641437530518,2.6325604915618896,1.2412104606628418,0.001
3.8105309009552,1.5476202964782715,2.6459872722625732,1.2473807334899902,0.001
3.8139710426330566,1.5514309406280518,2.601790189743042,1.238370656967163,0.001
3.784752607345581,1.5389037132263184,2.6082708835601807,1.245035171508789,0.001
3.769831418991089,1.5356297492980957,2.5342726707458496,1.2166283130645752,0.001
3.745060443878174,1.5315706729888916,2.4828271865844727,1.1935620307922363,0.001
3.6822056770324707,1.517913818359375,2.496790885925293,1.2096556425094604,0.001
3.697646379470825,1.5212862491607666,2.535881996154785,1.221980094909668,0.001
3.718069553375244,1.5267558097839355,2.493767738342285,1.201402187347412,0.001
3.7049121856689453,1.5223755836486816,2.531475782394409,1.2072269916534424,0.001
3.7104482650756836,1.5191993713378906,2.469301462173462,1.2027512788772583,0.001
3.6703178882598877,1.514867901802063,2.4241106510162354,1.1927787065505981,0.001
3.646897792816162,1.5117768049240112,2.4387106895446777,1.1863512992858887,0.001
3.59618878364563,1.4971039295196533,2.480895757675171,1.1982825994491577,0.001
3.5866286754608154,1.497159719467163,2.38682222366333,1.1756865978240967,0.001
3.614274501800537,1.502382755279541,2.4022340774536133,1.1703004837036133,0.001
3.6043989658355713,1.499219298362732,2.3546833992004395,1.16634202003479,0.001
3.574338436126709,1.49165678024292,2.3159706592559814,1.1604466438293457,0.001
3.6031532287597656,1.5007741451263428,2.3840577602386475,1.1686614751815796,0.001
3.5433223247528076,1.485595703125,2.3874998092651367,1.1696685552597046,0.001
3.635450601577759,1.5057846307754517,2.4497461318969727,1.2089561223983765,0.001
3.548436164855957,1.4885894060134888,2.3390157222747803,1.153782606124878,0.001
3.530824661254883,1.4826908111572266,2.3453831672668457,1.15118408203125,0.001
3.538682460784912,1.4834225177764893,2.7774651050567627,1.2284486293792725,0.001
3.494804859161377,1.4736614227294922,2.2930233478546143,1.143276572227478,0.001
3.4887027740478516,1.4784830808639526,2.332939386367798,1.1572340726852417,0.001
3.4880781173706055,1.4795399904251099,2.3477671146392822,1.153609037399292,0.001
3.446014881134033,1.4631953239440918,2.256746768951416,1.1346540451049805,0.001
3.454068899154663,1.46556556224823,2.2414000034332275,1.1330775022506714,0.001
3.4300858974456787,1.4586213827133179,2.2400765419006348,1.1252720355987549,0.001
3.4262876510620117,1.4572855234146118,2.260816812515259,1.1304682493209839,0.001
3.522345542907715,1.4832490682601929,2.257453441619873,1.1288946866989136,0.001
3.3809378147125244,1.450992465019226,2.2913084030151367,1.133455514907837,0.001
3.4357473850250244,1.4619417190551758,2.194542646408081,1.10873281955719,0.001
3.403938055038452,1.4504737854003906,2.22593355178833,1.1171327829360962,0.001
3.3877005577087402,1.448865532875061,2.208718776702881,1.1166987419128418,0.001
3.4139022827148438,1.4528307914733887,2.251176595687866,1.1218082904815674,0.001
3.37268328666687,1.446533203125,2.2044456005096436,1.1125013828277588,0.001
3.422973155975342,1.4557313919067383,2.2432777881622314,1.12295663356781,0.001
3.3765599727630615,1.4474376440048218,2.2141008377075195,1.1170724630355835,0.001
3.361961603164673,1.4429652690887451,2.220700740814209,1.1181896924972534,0.001
3.3742663860321045,1.445084571838379,2.2075822353363037,1.1126142740249634,0.001
3.3224036693573,1.4320510625839233,2.1504859924316406,1.0969308614730835,0.001
3.3341076374053955,1.4341896772384644,2.204639196395874,1.1101319789886475,0.001
3.31722354888916,1.4320411682128906,2.1917951107025146,1.1046935319900513,0.001
3.3062329292297363,1.42783522605896,2.2808384895324707,1.1267355680465698,0.001
3.3064630031585693,1.431440830230713,2.1901867389678955,1.105933666229248,0.001
3.3436636924743652,1.437899112701416,2.2167248725891113,1.1146761178970337,0.001
3.308051586151123,1.4304643869400024,2.228619337081909,1.1191707849502563,0.001
3.299081802368164,1.428350806236267,2.2107090950012207,1.104793667793274,0.001
3.296820640563965,1.4254746437072754,2.2076780796051025,1.1038368940353394,0.001
3.311663866043091,1.428389072418213,2.181148052215576,1.1066933870315552,0.001
3.2880396842956543,1.4230749607086182,2.14395809173584,1.0923614501953125,0.001
3.2358241081237793,1.40999174118042,2.1128554344177246,1.0770155191421509,0.001
3.2610323429107666,1.4168064594268799,2.187185049057007,1.1002708673477173,0.001
3.2652060985565186,1.4186936616897583,2.135460138320923,1.0848307609558105,0.001
3.235732078552246,1.4055699110031128,2.201723575592041,1.1041630506515503,0.001
3.439429759979248,1.4582951068878174,2.2048912048339844,1.1230733394622803,0.001
3.332979679107666,1.4312629699707031,2.0941708087921143,1.076749563217163,0.001
3.3005998134613037,1.4237664937973022,2.1264069080352783,1.079795002937317,0.001
3.2198755741119385,1.4030369520187378,2.1312148571014404,1.085694670677185,0.001
3.2465121746063232,1.407861590385437,3.387144088745117,1.3235564231872559,0.001
3.336416244506836,1.4266986846923828,2.1344728469848633,1.086186408996582,0.001
3.2443666458129883,1.4059598445892334,2.0938901901245117,1.0718868970870972,0.001
3.213120460510254,1.3997939825057983,2.1367385387420654,1.079750895500183,0.001
3.1918678283691406,1.3952631950378418,2.066439628601074,1.0622478723526,0.001
3.1905951499938965,1.394554853439331,2.1292223930358887,1.0793535709381104,0.001
3.194077491760254,1.393075704574585,2.0960745811462402,1.0588884353637695,0.001
3.2016048431396484,1.3940166234970093,2.0506067276000977,1.054446816444397,0.001
3.1503305435180664,1.3821161985397339,2.0865659713745117,1.0645291805267334,0.001
3.1461784839630127,1.3807170391082764,2.051595687866211,1.062009334564209,0.001
3.161442995071411,1.3837995529174805,2.118652105331421,1.0741753578186035,0.001
3.1318471431732178,1.3770382404327393,2.072774887084961,1.055359959602356,0.001
3.1359455585479736,1.3792691230773926,2.084501266479492,1.0640158653259277,0.001
3.154982805252075,1.3824918270111084,2.05375599861145,1.0511212348937988,0.001
3.156271457672119,1.3857157230377197,2.145901918411255,1.0881755352020264,0.001
3.141103982925415,1.378645658493042,2.0879571437835693,1.0620123147964478,0.001
3.1560587882995605,1.383952260017395,2.1052064895629883,1.0647227764129639,0.001
3.127361297607422,1.3793822526931763,2.0524775981903076,1.0551098585128784,0.001
3.1346986293792725,1.3820515871047974,2.0529944896698,1.053581714630127,0.001
3.0804193019866943,1.3657760620117188,2.0638113021850586,1.0535101890563965,0.001
3.1025843620300293,1.3690072298049927,2.0912463665008545,1.0606443881988525,0.001
3.114898204803467,1.3757274150848389,2.1477744579315186,1.0709593296051025,0.001
3.0870251655578613,1.3643046617507935,2.026325225830078,1.0399724245071411,0.001
