loss,accuracy,val_loss,val_accuracy,lr
23.222572326660156,0.2750000059604645,11.019128799438477,0.26899999380111694,0.001
20.24386215209961,0.2458571493625641,11.117661476135254,0.20800000429153442,0.001
19.74625587463379,0.2840000092983246,9.399394989013672,0.328000009059906,0.001
19.301498413085938,0.2904285788536072,9.340210914611816,0.34200000762939453,0.001
19.44013023376465,0.29357144236564636,8.482206344604492,0.335999995470047,0.001
19.583358764648438,0.30000001192092896,8.781757354736328,0.37700000405311584,0.001
19.384422302246094,0.2945714294910431,8.135468482971191,0.33799999952316284,0.001
19.596309661865234,0.2882857024669647,7.7410078048706055,0.33500000834465027,0.001
18.94085121154785,0.3035714328289032,8.829850196838379,0.37599998712539673,0.001
19.018512725830078,0.313142865896225,6.719339370727539,0.37299999594688416,0.001
18.765047073364258,0.3198571503162384,8.11425495147705,0.36899998784065247,0.001
18.183929443359375,0.3160000145435333,7.979185104370117,0.3880000114440918,0.001
17.785194396972656,0.3335714340209961,6.978309154510498,0.3779999911785126,0.001
17.648618698120117,0.33157142996788025,6.563196182250977,0.38100001215934753,0.001
17.70888900756836,0.3467142879962921,7.66039514541626,0.38199999928474426,0.001
17.546245574951172,0.34314286708831787,7.996842384338379,0.3779999911785126,0.001
17.910669326782227,0.34299999475479126,8.62058162689209,0.38199999928474426,0.001
17.539630889892578,0.34614285826683044,10.155241966247559,0.35899999737739563,0.001
17.37105941772461,0.35514286160469055,8.515539169311523,0.375,0.001
17.379549026489258,0.3588571548461914,9.702919960021973,0.4000000059604645,0.001
17.221960067749023,0.350857138633728,9.151952743530273,0.37599998712539673,0.001
17.051740646362305,0.35428571701049805,9.558194160461426,0.39800000190734863,0.001
17.590160369873047,0.35857143998146057,11.178871154785156,0.3880000114440918,0.001
17.32650375366211,0.3569999933242798,10.885437965393066,0.41100001335144043,0.001
17.69149398803711,0.3611428439617157,10.904213905334473,0.3869999945163727,0.001
17.333986282348633,0.3659999966621399,9.924356460571289,0.39100000262260437,0.001
16.991985321044922,0.3691428601741791,9.96980094909668,0.39399999380111694,0.001
17.14263916015625,0.36328572034835815,10.715322494506836,0.4000000059604645,0.001
16.846107482910156,0.36571428179740906,10.441628456115723,0.39899998903274536,0.001
17.348974227905273,0.367000013589859,10.092342376708984,0.40299999713897705,0.001
16.998624801635742,0.36800000071525574,12.291903495788574,0.41100001335144043,0.001
17.249557495117188,0.3628571331501007,11.673959732055664,0.4000000059604645,0.001
17.21826934814453,0.36899998784065247,11.150712966918945,0.4059999883174896,0.001
17.3575382232666,0.3758571445941925,12.14404296875,0.4169999957084656,0.001
16.83544921875,0.3748571574687958,11.681855201721191,0.4099999964237213,0.001
17.11737823486328,0.37599998712539673,11.334043502807617,0.4000000059604645,0.001
17.05715560913086,0.3791428506374359,10.856972694396973,0.414000004529953,0.001
17.260700225830078,0.37142857909202576,11.65817642211914,0.414000004529953,0.001
16.965166091918945,0.3717142939567566,12.164474487304688,0.39899998903274536,0.001
17.277738571166992,0.3654285669326782,12.016322135925293,0.4009999930858612,0.001
17.115806579589844,0.3781428635120392,13.07453727722168,0.4189999997615814,0.001
17.206600189208984,0.37614285945892334,11.77629280090332,0.40799999237060547,0.001
16.565017700195312,0.3711428642272949,11.588010787963867,0.4059999883174896,0.001
16.932870864868164,0.36585715413093567,11.022881507873535,0.3889999985694885,0.001
17.349992752075195,0.3748571574687958,12.752474784851074,0.40299999713897705,0.001
16.92951774597168,0.37371429800987244,11.036478042602539,0.3970000147819519,0.001
16.80670166015625,0.3758571445941925,12.4498872756958,0.4169999957084656,0.001
16.555078506469727,0.3799999952316284,12.585619926452637,0.41999998688697815,0.001
17.34246253967285,0.3711428642272949,12.620331764221191,0.3970000147819519,0.001
16.9212646484375,0.3724285662174225,11.737746238708496,0.40400001406669617,0.001
16.90764617919922,0.376714289188385,11.387165069580078,0.421999990940094,0.001
17.040067672729492,0.3720000088214874,12.513219833374023,0.4009999930858612,0.001
17.0041446685791,0.37214285135269165,12.559269905090332,0.41499999165534973,0.001
16.82172203063965,0.3734285831451416,12.137167930603027,0.3959999978542328,0.001
16.73611831665039,0.3668571412563324,13.906929969787598,0.40400001406669617,0.001
17.14621925354004,0.3580000102519989,13.45175838470459,0.4189999997615814,0.001
17.252471923828125,0.3701428472995758,12.640170097351074,0.4129999876022339,0.001
16.9594669342041,0.3779999911785126,12.47433853149414,0.4000000059604645,0.001
16.98719024658203,0.36971428990364075,14.460803985595703,0.4090000092983246,0.001
17.005908966064453,0.38414284586906433,13.896112442016602,0.42100000381469727,0.001
16.996328353881836,0.373285710811615,13.711739540100098,0.3959999978542328,0.001
16.99323272705078,0.36885714530944824,12.45771598815918,0.4050000011920929,0.001
17.089134216308594,0.3781428635120392,12.856948852539062,0.39899998903274536,0.001
17.17044448852539,0.37771427631378174,15.237787246704102,0.4090000092983246,0.001
16.818952560424805,0.37157142162323,12.19686222076416,0.3930000066757202,0.001
16.931196212768555,0.3764285743236542,14.18022632598877,0.4050000011920929,0.001
16.605995178222656,0.3774285614490509,13.432073593139648,0.4169999957084656,0.001
16.69933319091797,0.3765714168548584,13.85645866394043,0.4189999997615814,0.001
16.601316452026367,0.36971428990364075,11.802852630615234,0.4050000011920929,0.001
16.384775161743164,0.3824285566806793,13.689428329467773,0.41600000858306885,0.001
16.988771438598633,0.37599998712539673,13.700127601623535,0.40400001406669617,0.001
16.74532699584961,0.37442857027053833,12.826600074768066,0.421999990940094,0.001
17.316740036010742,0.3775714337825775,13.413928985595703,0.42100000381469727,0.001
17.050264358520508,0.37785714864730835,13.376893997192383,0.4189999997615814,0.001
17.115665435791016,0.3791428506374359,15.547911643981934,0.40400001406669617,0.001
17.128643035888672,0.37614285945892334,13.619970321655273,0.40799999237060547,0.001
16.86981201171875,0.3724285662174225,14.482773780822754,0.39800000190734863,0.001
16.983186721801758,0.3748571574687958,13.851271629333496,0.4009999930858612,0.001
16.58797836303711,0.37385714054107666,13.45263385772705,0.4009999930858612,0.001
16.821470260620117,0.3757142722606659,15.620168685913086,0.41100001335144043,0.001
16.705686569213867,0.37228572368621826,14.595551490783691,0.4129999876022339,0.001
17.041465759277344,0.36971428990364075,15.612555503845215,0.4009999930858612,0.001
17.07356071472168,0.3711428642272949,13.36587142944336,0.414000004529953,0.001
16.75370979309082,0.3720000088214874,13.842609405517578,0.4020000100135803,0.001
16.682985305786133,0.37871429324150085,14.629759788513184,0.4180000126361847,0.001
16.87057876586914,0.3735714256763458,14.745027542114258,0.4129999876022339,0.001
16.67915916442871,0.375,13.296772003173828,0.41600000858306885,0.001
16.807836532592773,0.3765714168548584,14.881589889526367,0.41100001335144043,0.001
16.667926788330078,0.37042856216430664,14.538926124572754,0.4230000078678131,0.001
16.944477081298828,0.37457144260406494,14.11658000946045,0.40700000524520874,0.001
16.728363037109375,0.37385714054107666,13.897058486938477,0.40700000524520874,0.001
16.692014694213867,0.3718571364879608,14.058454513549805,0.41600000858306885,0.001
16.61137580871582,0.36957141757011414,14.404559135437012,0.40299999713897705,0.001
16.897628784179688,0.38014286756515503,14.296279907226562,0.39899998903274536,0.001
16.628114700317383,0.3782857060432434,14.591267585754395,0.41600000858306885,0.001
16.97494888305664,0.36571428179740906,16.0049991607666,0.40700000524520874,0.001
16.595537185668945,0.36957141757011414,14.837843894958496,0.41100001335144043,0.001
